"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C107118","50V 47pF NP0 ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47pF","symbol:C0402","footprint:C0805","LCSC","C107118","YAGEO","CC0805JRNPO9BN470","C0805","47pF","50V","NP0","±5%","14200","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805JRNPO9BN470_C107118.pdf"
"C466793","16V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C466793","SANYEAR","C0805X5R106K160NT","C0805","10uF","16V","X5R","±10%","14450","https://datasheet.lcsc.com/lcsc/2304140030_SANYEAR-C0805X5R106K160NT_C466793.pdf"
"C1809","50V 30pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","30pF","symbol:C0402","footprint:C0805","LCSC","C1809","Samsung Electro-Mechanics","CL21C300JBANNNC","C0805","30pF","50V","C0G","±5%","14580","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21C300JBANNNC_C1809.pdf"
"C107105","100V 100pF NP0 ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0805","LCSC","C107105","YAGEO","CC0805JRNPO0BN101","C0805","100pF","100V","NP0","±5%","14100","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805JRNPO0BN101_C107105.pdf"
"C5137498","16V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C5137498","FOJAN","FCC0805B105K160DT","C0805","1uF","16V","X7R","±10%","14350","https://datasheet.lcsc.com/lcsc/2208181800_FOJAN-FCC0805B105K160DT_C5137498.pdf"
"C502151","50V 40nF Y5V ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","40nF","symbol:C0402","footprint:C0805","LCSC","C502151","FH (Guangdong Fenghua Advanced Tech)","0805F403M500NT","C0805","40nF","50V","Y5V","±20%","14450","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805F403M500NT_C502151.pdf"
"C282780","50V 680nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680nF","symbol:C0402","footprint:C0805","LCSC","C282780","CCTC","TCC0805X7R684K500DT","C0805","680nF","50V","X7R","±10%","14200","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0805X7R684K500DT_C282780.pdf"
"C5137478","50V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C5137478","FOJAN","FCC0805B105K500FT","C0805","1uF","50V","X7R","±10%","14200","https://datasheet.lcsc.com/lcsc/2208181800_FOJAN-FCC0805B105K500FT_C5137478.pdf"
"C6119922","6.3V 47uF X6S ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C0805","LCSC","C6119922","HRE","CGA0805X6S476M6R3MT","C0805","47uF","6.3V","X6S","±20%","14435",""
"C3015147","50V 22nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C0805","LCSC","C3015147","HRE","CSA0805X7R223K500KT","C0805","22nF","50V","X7R","±10%","13600","https://datasheet.lcsc.com/lcsc/2208051100_HRE-CSA0805X7R223K500KT_C3015147.pdf"
"C5186916","50V 510pF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","510pF","symbol:C0402","footprint:C0805","LCSC","C5186916","Chinocera","HGC0805R7511K500NTHJ","C0805","510pF","50V","X7R","±10%","14000","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HGC0805R7511K500NTHJ_C5186916.pdf"
"C5186762","50V 9pF C0G 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","9pF","symbol:C0402","footprint:C0805","LCSC","C5186762","Chinocera","HGC0805G09R0C500NTGJ","C0805","9pF","50V","C0G","","13500","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HGC0805G09R0C500NTGJ_C5186762.pdf"
"C382243","500V 10nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0805","LCSC","C382243","PSA(Prosperity Dielectrics)","FM21X103K501ECG","C0805","10nF","500V","X7R","±10%","13500","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FM21X103K501ECG_C382243.pdf"
"C108659","6.3V 47uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C0805","LCSC","C108659","FH (Guangdong Fenghua Advanced Tech)","0805X476M6R3NT","C0805","47uF","6.3V","X5R","±20%","13980","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805X476M6R3NT_C108659.pdf"
"C326712","50V 47nF X7R ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C0805","LCSC","C326712","YAGEO","CC0805JRX7R9BB473","C0805","47nF","50V","X7R","±5%","13700","https://datasheet.lcsc.com/lcsc/2311211121_YAGEO-CC0805JRX7R9BB473_C326712.pdf"
"C87158","6.3V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C87158","Taiyo Yuden","JMK212BJ226MG-T","C0805","22uF","6.3V","X5R","±20%","13860","https://datasheet.lcsc.com/lcsc/2304140030_Taiyo-Yuden-JMK212BJ226MG-T_C87158.pdf"
"C77063","50V 4.7nF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7nF","symbol:C0402","footprint:C0805","LCSC","C77063","Murata Electronics","GRM2165C1H472JA01D","C0805","4.7nF","50V","C0G","±5%","13577","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM2165C1H472JA01D_C77063.pdf"
"C5186914","250V 3.3nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","3.3nF","symbol:C0402","footprint:C0805","LCSC","C5186914","Chinocera","HHV0805R7332K251NTHJ","C0805","3.3nF","250V","X7R","±10%","13450","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HHV0805R7332K251NTHJ_C5186914.pdf"
"C6119916","10V 4.7uF X6S ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0805","LCSC","C6119916","HRE","CGA0805X6S475K100MT","C0805","4.7uF","10V","X6S","±10%","13400",""
"C5186729","100V 100pF C0G 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0805","LCSC","C5186729","Chinocera","HHV0805G0101J101NTGJ","C0805","100pF","100V","C0G","","13350","https://datasheet.lcsc.com/lcsc/2403201120_Chinocera-HHV0805G0101J101NTGJ_C5186729.pdf"
"C5137628","50V 470nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C0805","LCSC","C5137628","FOJAN","FCC0805B474K500FT","C0805","470nF","50V","X7R","±10%","13150","https://datasheet.lcsc.com/lcsc/2208181800_FOJAN-FCC0805B474K500FT_C5137628.pdf"
"C109040","25V 10uF X7S ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C109040","Murata Electronics","GRM21BC71E106KE11L","C0805","10uF","25V","X7S","±10%","13200","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GRM21BC71E106KE11L_C109040.pdf"
"C6117579","50V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C6117579","FH (Guangdong Fenghua Advanced Tech)","0805X106K500NT","C0805","10uF","50V","X5R","±10%","13115",""
"C2940896","100V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C2940896","HUI JU","NC0805B105K101CEDN","C0805","1uF","100V","X7R","±10%","12950","https://datasheet.lcsc.com/lcsc/2201121900_HUI-JU-NC0805B105K101CEDN_C2940896.pdf"
"C5186790","250V 22nF X7R 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C0805","LCSC","C5186790","Chinocera","HHV0805R7223K251NSLJ","C0805","22nF","250V","X7R","","12850","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HHV0805R7223K251NSLJ_C5186790.pdf"
"C5186788","50V 22nF X7R 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C0805","LCSC","C5186788","Chinocera","HGC0805R7223K500NTHJ","C0805","22nF","50V","X7R","","12300","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HGC0805R7223K500NTHJ_C5186788.pdf"
"C5186775","50V 150pF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","150pF","symbol:C0402","footprint:C0805","LCSC","C5186775","Chinocera","HGC0805R7151K500NTHJ","C0805","150pF","50V","X7R","±10%","12300","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HGC0805R7151K500NTHJ_C5186775.pdf"
"C398931","25V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C398931","Murata Electronics","GRT21BR61E226ME13L","C0805","22uF","25V","X5R","±20%","12835","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GRT21BR61E226ME13L_C398931.pdf"
"C340300","50V 470nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C0805","LCSC","C340300","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C0805X474K050T","C0805","470nF","50V","X7R","±10%","12680","https://datasheet.lcsc.com/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C0805X474K050T_C340300.pdf"
"C382239","100V 470pF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C0805","LCSC","C382239","PSA(Prosperity Dielectrics)","FM21X471K101PXG","C0805","470pF","100V","X7R","±10%","12600","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FM21X471K101PXG_C382239.pdf"
"C5186782","250V 220pF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220pF","symbol:C0402","footprint:C0805","LCSC","C5186782","Chinocera","HHV0805R7221K251NTHJ","C0805","220pF","250V","X7R","±10%","12400","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HHV0805R7221K251NTHJ_C5186782.pdf"
"C106244","100V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C106244","YAGEO","CC0805KRX7R0BB102","C0805","1nF","100V","X7R","±10%","12000","https://datasheet.lcsc.com/lcsc/1810311440_YAGEO-CC0805KRX7R0BB102_C106244.pdf"
"C1834","50V 68pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","68pF","symbol:C0402","footprint:C0805","LCSC","C1834","FH (Guangdong Fenghua Advanced Tech)","0805CG680J500NT","C0805","68pF","50V","C0G","±5%","11900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805CG680J500NT_C1834.pdf"
"C5186735","50V 1.8pF C0G 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1.8pF","symbol:C0402","footprint:C0805","LCSC","C5186735","Chinocera","HGC0805G01R8C500NTGJ","C0805","1.8pF","50V","C0G","","12000","https://datasheet.lcsc.com/lcsc/2403201120_Chinocera-HGC0805G01R8C500NTGJ_C5186735.pdf"
"C376988","50V 47nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C0805","LCSC","C376988","CCTC","TCC0805X7R473K500DTS","C0805","47nF","50V","X7R","±10%","11950","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0805X7R473K500DTS_C376988.pdf"
"C313090","100V 470pF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C0805","LCSC","C313090","FH (Guangdong Fenghua Advanced Tech)","0805B471K101NT","C0805","470pF","100V","X7R","±10%","11900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B471K101NT_C313090.pdf"
"C2171485","50V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C2171485","Kyocera AVX","08055C104K4Z4A","C0805","100nF","50V","X7R","±10%","11980","https://datasheet.lcsc.com/lcsc/2304140030_Kyocera-AVX-08055C104K4Z4A_C2171485.pdf"
"C6119913","16V 22uF X6S ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C6119913","HRE","CGA0805X6S226M160MT","C0805","22uF","16V","X6S","±20%","11915",""
"C7503491","50V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C7503491","HRE","CGA0805X7R102K500KT","C0805","1nF","50V","X7R","±10%","11300",""
"C97907","50V 15nF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15nF","symbol:C0402","footprint:C0805","LCSC","C97907","Murata Electronics","GRM2195C1H153JA01D","C0805","15nF","50V","C0G","±5%","11780","https://datasheet.lcsc.com/lcsc/1810201220_Murata-Electronics-GRM2195C1H153JA01D_C97907.pdf"
"C327170","50V 4.7nF X7R ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7nF","symbol:C0402","footprint:C0805","LCSC","C327170","YAGEO","CC0805JRX7R9BB472","C0805","4.7nF","50V","X7R","±5%","11500","https://datasheet.lcsc.com/lcsc/2311211121_YAGEO-CC0805JRX7R9BB472_C327170.pdf"
"C5186799","50V 390pF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","390pF","symbol:C0402","footprint:C0805","LCSC","C5186799","Chinocera","HGC0805R7391K500NTHJ","C0805","390pF","50V","X7R","±10%","11400","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HGC0805R7391K500NTHJ_C5186799.pdf"
"C519973","10V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C519973","YAGEO","CC0805KKX7R6BB105","C0805","1uF","10V","X7R","±10%","11399","https://datasheet.lcsc.com/lcsc/2007101233_YAGEO-CC0805KKX7R6BB105_C519973.pdf"
"C162427","25V 4.7uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0805","LCSC","C162427","Murata Electronics","GRM21BR71E475KA73L","C0805","4.7uF","25V","X7R","±10%","11610","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GRM21BR71E475KA73L_C162427.pdf"
"C5186769","200V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C5186769","Chinocera","HHV0805R7102K201NTHJ","C0805","1nF","200V","X7R","±10%","11500","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HHV0805R7102K201NTHJ_C5186769.pdf"
"C344171","25V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C344171","CCTC","TCC0805X7R105K250DTS","C0805","1uF","25V","X7R","±10%","11350","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0805X7R105K250DTS_C344171.pdf"
"C465169","50V 30pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","30pF","symbol:C0402","footprint:C0805","LCSC","C465169","Chinocera","HGC0805G0300J500NTHJ","C0805","30pF","50V","C0G","±5%","11300","https://datasheet.lcsc.com/lcsc/2403201120_Chinocera-HGC0805G0300J500NTHJ_C465169.pdf"
"C342739","35V 2.2uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0805","LCSC","C342739","TDK","CGA4J1X7R1V225KT0Y0E","C0805","2.2uF","35V","X7R","±10%","11530","https://datasheet.lcsc.com/lcsc/2304140030_TDK-CGA4J1X7R1V225KT0Y0E_C342739.pdf"
"C342789","25V 3.3uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","3.3uF","symbol:C0402","footprint:C0805","LCSC","C342789","TDK","C2012X7R1E335KT000N","C0805","3.3uF","25V","X7R","±10%","11490","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C2012X7R1E335KT000N_C342789.pdf"
"C53134","50V 47nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C0805","LCSC","C53134","Samsung Electro-Mechanics","CL21B473KBCNNNC","C0805","47nF","50V","X7R","±10%","11200","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B473KBCNNNC_C53134.pdf"
"C1728","50V 2.2nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2nF","symbol:C0402","footprint:C0805","LCSC","C1728","Samsung Electro-Mechanics","CL21B222KBANNNC","C0805","2.2nF","50V","X7R","±10%","11050","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B222KBANNNC_C1728.pdf"
"C107122","500V 100pF NP0 ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0805","LCSC","C107122","YAGEO","CC0805JRNPOBBN101","C0805","100pF","500V","NP0","±5%","10600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805JRNPOBBN101_C107122.pdf"
"C15972","25V 470nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C0805","LCSC","C15972","Samsung Electro-Mechanics","CL21B474KAFNNNE","C0805","470nF","25V","X7R","±10%","10850","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B474KAFNNNE_C15972.pdf"
"C880412","50V 33nF X7R ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33nF","symbol:C0402","footprint:C0805","LCSC","C880412","FH (Guangdong Fenghua Advanced Tech)","0805B333J500NT","C0805","33nF","50V","X7R","±5%","10850","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B333J500NT_C880412.pdf"
"C2961025","50V 2.7nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.7nF","symbol:C0402","footprint:C0805","LCSC","C2961025","HUI JU","NL0805B272K500CPBN","C0805","2.7nF","50V","X7R","±10%","10800","https://datasheet.lcsc.com/lcsc/2201141700_HUI-JU-NL0805B272K500CPBN_C2961025.pdf"
"C918135","50V 200nF ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","200nF","symbol:C0402","footprint:C0805","LCSC","C918135","HUI JU","NL0805B204K500CPBN","C0805","200nF","50V","-","±10%","10800","https://datasheet.lcsc.com/lcsc/2304140030_HUI-JU-NL0805B204K500CPBN_C918135.pdf"
"C107136","100V 2.2nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2nF","symbol:C0402","footprint:C0805","LCSC","C107136","YAGEO","CC0805KRX7R0BB222","C0805","2.2nF","100V","X7R","±10%","10400","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805KRX7R0BB222_C107136.pdf"
"C840115","50V 100nF X7R ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C840115","HUI JU","NL0805B104J500CPBN","C0805","100nF","50V","X7R","±5%","10650","https://datasheet.lcsc.com/lcsc/2304140030_HUI-JU-NL0805B104J500CPBN_C840115.pdf"
"C107111","50V 150pF NP0 ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","150pF","symbol:C0402","footprint:C0805","LCSC","C107111","YAGEO","CC0805JRNPO9BN151","C0805","150pF","50V","NP0","±5%","10600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805JRNPO9BN151_C107111.pdf"
"C163163","50V 470pF NP0 ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C0805","LCSC","C163163","Walsin Tech Corp","0805N471J500CT","C0805","470pF","50V","NP0","±5%","10400","https://datasheet.lcsc.com/lcsc/1810191413_Walsin-Tech-Corp-0805N471J500CT_C163163.pdf"
"C6119934","50V 220nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220nF","symbol:C0402","footprint:C0805","LCSC","C6119934","HRE","CGA0805X7R224K500MT","C0805","220nF","50V","X7R","±10%","10500",""
"C437555","4V 100uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C0805","LCSC","C437555","Murata Electronics","GRM21BR60G107ME15L","C0805","100uF","4V","X5R","±20%","10786","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM21BR60G107ME15L_C437555.pdf"
"C77068","50V 6.8nF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","6.8nF","symbol:C0402","footprint:C0805","LCSC","C77068","Murata Electronics","GRM2195C1H682JA01D","C0805","6.8nF","50V","C0G","±5%","10600","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM2195C1H682JA01D_C77068.pdf"
"C5186795","50V 33nF X7R 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33nF","symbol:C0402","footprint:C0805","LCSC","C5186795","Chinocera","HGC0805R7333K500NTHJ","C0805","33nF","50V","X7R","","10550","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HGC0805R7333K500NTHJ_C5186795.pdf"
"C6119909","35V 10uF X6S ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C6119909","HRE","CGA0805X6S106K350MT","C0805","10uF","35V","X6S","±10%","10585",""
"C7467040","25V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C7467040","FOJAN","FCC0805B105K250FT","C0805","1uF","25V","X7R","±10%","10450","https://datasheet.lcsc.com/lcsc/2308041037_FOJAN-FCC0805B105K250FT_C7467040.pdf"
"C5137471","10V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C5137471","FOJAN","FCC0805X106K100FT","C0805","10uF","10V","X5R","±10%","10250","https://datasheet.lcsc.com/lcsc/2208181800_FOJAN-FCC0805X106K100FT_C5137471.pdf"
"C6119894","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0805","LCSC","C6119894","HRE","CGA0805X5R225K500MT","C0805","2.2uF","50V","X5R","±10%","10200",""
"C6119927","100V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C6119927","HRE","CGA0805X7R104K101MT","C0805","100nF","100V","X7R","±10%","9900",""
"C5137634","50V 4.7nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7nF","symbol:C0402","footprint:C0805","LCSC","C5137634","FOJAN","FCC0805B472K500DT","C0805","4.7nF","50V","X7R","±10%","9900","https://datasheet.lcsc.com/lcsc/2208181800_FOJAN-FCC0805B472K500DT_C5137634.pdf"
"C5204799","50V 100nF X7R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C5204799","Walsin Tech Corp","0805B104M500","C0805","100nF","50V","X7R","±20%","9800","https://datasheet.lcsc.com/lcsc/2212222008_Walsin-Tech-Corp-0805B104M500_C5204799.pdf"
"C726592","50V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C726592","YAGEO","AC0805KRX7R9BB102","C0805","1nF","50V","X7R","±10%","10050","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0805KRX7R9BB102_C726592.pdf"
"C107128","16V 2.2uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0805","LCSC","C107128","YAGEO","CC0805KKX7R7BB225","C0805","2.2uF","16V","X7R","±10%","10180","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805KKX7R7BB225_C107128.pdf"
"C126590","16V 4.7uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0805","LCSC","C126590","Murata Electronics","GCM21BR71C475KA67L","C0805","4.7uF","16V","X7R","±10%","10260","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GCM21BR71C475KA67L_C126590.pdf"
"C7472970","50V 4.7uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0805","LCSC","C7472970","Chinocera","HGC0805R7475K500NSLJ","C0805","4.7uF","50V","X7R","±10%","10140","https://datasheet.lcsc.com/lcsc/2403201122_Chinocera-HGC0805R7475K500NSLJ_C7472970.pdf"
