"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Resistance","Power","Tolerance","Stock","Datasheet"
"C2960693","125mW Thick Film Resistors 150V ±1% ±200ppm/℃ 1.69Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","1R69","symbol:R0402","footprint:R0805","LCSC","C2960693","FOJAN","FRC0805F1R69TS","C0805","1.69Ω","125mW","±1%","7900","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F1R69TS_C2960693.pdf"
"C3013213","125mW Thick Film Resistors 150V ±200ppm/℃ ±1% 1.33Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","1R33","symbol:R0402","footprint:R0805","LCSC","C3013213","FOJAN","FRC0805F1R33TS","C0805","1.33Ω","125mW","±1%","7900","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F1R33TS_C3013213.pdf"
"C2930261","125mW Thick Film Resistors 150V ±100ppm/℃ ±5% 24Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","24R","symbol:R0402","footprint:R0805","LCSC","C2930261","FOJAN","FRC0805J240TSD","C0805","24Ω","125mW","±5%","7900","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805J240TSD_C2930261.pdf"
"C2930327","125mW Thick Film Resistors 300V ±300ppm/℃ ±5% 470mΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","470mR","symbol:R0402","footprint:R0805","LCSC","C2930327","FOJAN","FRL0805JR470TS","C0805","470mΩ","125mW","±5%","8200","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRL0805JR470TS_C2930327.pdf"
"C3000580","125mW Thick Film Resistors 150V ±200ppm/℃ ±1% 7.87Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","7R87","symbol:R0402","footprint:R0805","LCSC","C3000580","FOJAN","FRC0805F7R87TS","C0805","7.87Ω","125mW","±1%","8200","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F7R87TS_C3000580.pdf"
"C706400","125mW Thin Film Resistor 150V ±25ppm/℃ ±0.05% 10kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0805","LCSC","C706400","YAGEO","RT0805WRD0710KL","C0805","10kΩ","125mW","±0.05%","8435","https://datasheet.lcsc.com/lcsc/2010201810_YAGEO-RT0805WRD0710KL_C706400.pdf"
"C351574","130mW Thin Film Resistor 150V ±0.1% ±10ppm/℃ 36kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","36K","symbol:R0402","footprint:R0805","LCSC","C351574","RESI","PTFR0805B36K0N9","C0805","36kΩ","130mW","±0.1%","8425","https://datasheet.lcsc.com/lcsc/2310201552_RESI-PTFR0805B36K0N9_C351574.pdf"
"C218644","125mW Thin Film Resistor 100V ±25ppm/℃ ±1% 604Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","604R","symbol:R0402","footprint:R0805","LCSC","C218644","Viking Tech","ARG05FTC6040N","C0805","604Ω","125mW","±1%","8300","https://datasheet.lcsc.com/lcsc/2304140030_Viking-Tech-ARG05FTC6040N_C218644.pdf"
"C441954","500mW Thick Film Resistors ±5% ±200ppm/℃ 7.5kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","7K5","symbol:R0402","footprint:R0805","LCSC","C441954","PANASONIC","ERJP06J752V","C0805","7.5kΩ","500mW","±5%","8150",""
"C416833","125mW Thick Film Resistors ±100ppm/℃ ±1% 237kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","237K","symbol:R0402","footprint:R0805","LCSC","C416833","PANASONIC","ERJ6ENF2373V","C0805","237kΩ","125mW","±1%","8300","https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ERJ6ENF2373V_C416833.pdf"
"C346519","125mW Thick Film Resistors 150V ±400ppm/℃ ±5% 50MΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","50M","symbol:R0402","footprint:R0805","LCSC","C346519","SEI(Stackpole Elec)","HMC0805JT50M0","C0805","50MΩ","125mW","±5%","8405","https://datasheet.lcsc.com/lcsc/1912111437_SEI-Stackpole-Elec-HMC0805JT50M0_C346519.pdf"
"C351610","130mW Thin Film Resistor 150V ±0.1% ±10ppm/℃ 150kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","150K","symbol:R0402","footprint:R0805","LCSC","C351610","RESI","PTFR0805B150KN9","C0805","150kΩ","130mW","±0.1%","8375","https://datasheet.lcsc.com/lcsc/2310201552_RESI-PTFR0805B150KN9_C351610.pdf"
"C269554","125mW ±5% 3kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","3K","symbol:R0402","footprint:R0805","LCSC","C269554","TyoHM","RMC08053K5%N","C0805","3kΩ","125mW","±5%","7800","https://datasheet.lcsc.com/lcsc/2304140030_TyoHM-RMC08053K5-N_C269554.pdf"
"C5151625","125mW 150V ±1% 13kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","13K","symbol:R0402","footprint:R0805","LCSC","C5151625","UNI-ROYAL(Uniroyal Elec)","CQ05W8F1302T5E","C0805","13kΩ","125mW","±1%","7800","https://datasheet.lcsc.com/lcsc/2210091830_UNI-ROYAL-Uniroyal-Elec-CQ05W8F1302T5E_C5151625.pdf"
"C413313","125mW Thick Film Resistors ±100ppm/℃ ±1% 68kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","68K","symbol:R0402","footprint:R0805","LCSC","C413313","PANASONIC","ERJ6ENF6802V","C0805","68kΩ","125mW","±1%","8100","https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ERJ6ENF6802V_C413313.pdf"
"C136573","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 1.2kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","1K2","symbol:R0402","footprint:R0805","LCSC","C136573","FH (Guangdong Fenghua Advanced Tech)","RS-05K1201FT","C0805","1.2kΩ","125mW","±1%","7800","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RS-05K1201FT_C136573.pdf"
"C2081379","125mW Thick Film Resistors 200V ±1% ±100ppm/℃ 91Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","91R","symbol:R0402","footprint:R0805","LCSC","C2081379","Vishay Intertech","CRCW080591R0FKEA","C0805","91Ω","125mW","±1%","8100","https://datasheet.lcsc.com/lcsc/2304140030_Vishay-Intertech-CRCW080591R0FKEA_C2081379.pdf"
"C5141184","±1% 130mΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","130mR","symbol:R0402","footprint:R0805","LCSC","C5141184","RALEC","RLT05R130FTP","C0805","130mΩ","","±1%","7800","https://datasheet.lcsc.com/lcsc/2208230930_RALEC-RLT05R130FTP_C5141184.pdf"
"C163954","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 100Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R0805","LCSC","C163954","Walsin Tech Corp","WR08X1000FTL","C0805","100Ω","125mW","±1%","7800","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR08X1000FTL_C163954.pdf"
"C246735","125mW Thick Film Resistors 150V ±1% ±200ppm/℃ 5.11Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","5R11","symbol:R0402","footprint:R0805","LCSC","C246735","RALEC","RTT055R11FTP","C0805","5.11Ω","125mW","±1%","8100",""
"C2849067","250mW Thick Film Resistors 150V ±1% ±250ppm/℃ 8.2Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","8R2","symbol:R0402","footprint:R0805","LCSC","C2849067","RESI","HPCR0805F8R20S9","C0805","8.2Ω","250mW","±1%","8250","https://datasheet.lcsc.com/lcsc/2311171201_RESI-HPCR0805F8R20S9_C2849067.pdf"
"C2765782","125mW Thick Film Resistors 400V ±100ppm/℃ ±5% 3MΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","3M","symbol:R0402","footprint:R0805","LCSC","C2765782","UNI-ROYAL(Uniroyal Elec)","HV05W8J0305T5E","C0805","3MΩ","125mW","±5%","8100","https://datasheet.lcsc.com/lcsc/2304140030_UNI-ROYAL-Uniroyal-Elec-HV05W8J0305T5E_C2765782.pdf"
"C840624","125mW Thick Film Resistors 150V 0Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0805","LCSC","C840624","BOURNS","CR0805-J/-000ELF","C0805","0Ω","125mW","-","8200","https://datasheet.lcsc.com/lcsc/2105211810_BOURNS-CR0805-J--000ELF_C840624.pdf"
"C865162","125mW Thin Film Resistor ±25ppm/℃ ±0.1% 120Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","120R","symbol:R0402","footprint:R0805","LCSC","C865162","YAGEO","RT0805BRD07120RL","C0805","120Ω","125mW","±0.1%","8240","https://datasheet.lcsc.com/lcsc/2210182200_YAGEO-RT0805BRD07120RL_C865162.pdf"
"C212446","125mW Thick Film Resistors 150V ±5% ±200ppm/℃ 150kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","150K","symbol:R0402","footprint:R0805","LCSC","C212446","TA-I Tech","RMS10JT154","C0805","150kΩ","125mW","±5%","8050","https://datasheet.lcsc.com/lcsc/2304140030_TA-I-Tech-RMS10JT154_C212446.pdf"
"C218676","125mW Thin Film Resistor 100V ±25ppm/℃ ±1% 6.65kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","6K65","symbol:R0402","footprint:R0805","LCSC","C218676","Viking Tech","ARG05FTC6651N","C0805","6.65kΩ","125mW","±1%","8000","https://datasheet.lcsc.com/lcsc/2304140030_Viking-Tech-ARG05FTC6651N_C218676.pdf"
"C2934142","125mW Thick Film Resistors 150V ±5% 120Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","120R","symbol:R0402","footprint:R0805","LCSC","C2934142","FOJAN","FRD0805J121 TS","C0805","120Ω","125mW","±5%","7700","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRD0805J121-TS_C2934142.pdf"
"C320630","125mW Thick Film Resistors 150V ±1% ±250ppm/℃ 1.54Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","1R54","symbol:R0402","footprint:R0805","LCSC","C320630","FH (Guangdong Fenghua Advanced Tech)","RS-05L1R54FT","C0805","1.54Ω","125mW","±1%","7700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RS-05L1R54FT_C320630.pdf"
"C7467422","125mW Thick Film Resistors ±1% ±100ppm/℃ 102Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","102R","symbol:R0402","footprint:R0805","LCSC","C7467422","FOJAN","FRC0805F1020TS","C0805","102Ω","125mW","±1%","8000",""
"C2999473","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 33.2Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","33R2","symbol:R0402","footprint:R0805","LCSC","C2999473","FOJAN","FRC0805F33R2TS","C0805","33.2Ω","125mW","±1%","8000","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F33R2TS_C2999473.pdf"
"C269736","125mW ±5% 5.1kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","5K1","symbol:R0402","footprint:R0805","LCSC","C269736","TyoHM","RMC08055.1K5%N","C0805","5.1kΩ","125mW","±5%","8000","https://datasheet.lcsc.com/lcsc/2304140030_TyoHM-RMC08055-1K5-N_C269736.pdf"
"C706225","125mW Thin Film Resistor 150V ±25ppm/℃ ±0.1% 1.3kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","1K3","symbol:R0402","footprint:R0805","LCSC","C706225","YAGEO","RT0805BRD071K3L","C0805","1.3kΩ","125mW","±0.1%","8180","https://datasheet.lcsc.com/lcsc/2011091911_YAGEO-RT0805BRD071K3L_C706225.pdf"
"C2933562","125mW Thick Film Resistors 150V ±100ppm/℃ ±5% 6.2MΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","6M2","symbol:R0402","footprint:R0805","LCSC","C2933562","FOJAN","FRC0805J625 TS","C0805","6.2MΩ","125mW","±5%","7700","https://datasheet.lcsc.com/lcsc/2308241113_FOJAN-FRC0805J625-TS_C2933562.pdf"
"C101776","125mW 150V ±1% 51Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","51R","symbol:R0402","footprint:R0805","LCSC","C101776","LIZ Elec","CR0805F851R0G","C0805","51Ω","125mW","±1%","7700","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR0805F851R0G_C101776.pdf"
"C44538","250mW Thin Film Resistor 150V ±0.5% ±25ppm/℃ 36kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","36K","symbol:R0402","footprint:R0805","LCSC","C44538","UNI-ROYAL(Uniroyal Elec)","TC0525D3602T5E","C0805","36kΩ","250mW","±0.5%","8160","https://datasheet.lcsc.com/lcsc/2304140030_UNI-ROYAL-Uniroyal-Elec-TC0525D3602T5E_C44538.pdf"
"C2079826","125mW Thick Film Resistors 200V ±5% ±200ppm/℃ 18kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","18K","symbol:R0402","footprint:R0805","LCSC","C2079826","Vishay Intertech","CRCW080518K0JNEA","C0805","18kΩ","125mW","±5%","8140","https://datasheet.lcsc.com/lcsc/2304140030_Vishay-Intertech-CRCW080518K0JNEA_C2079826.pdf"
"C7467614","125mW Thick Film Resistors ±1% 10mΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","10mR","symbol:R0402","footprint:R0805","LCSC","C7467614","FOJAN","FRL0805FR010TS","C0805","10mΩ","125mW","±1%","7950","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRL0805FR010TS_C7467614.pdf"
"C218519","125mW Thin Film Resistor 100V ±25ppm/℃ ±1% 33kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","33K","symbol:R0402","footprint:R0805","LCSC","C218519","Viking Tech","ARG05FTC3302","C0805","33kΩ","125mW","±1%","7950","https://datasheet.lcsc.com/lcsc/2304140030_Viking-Tech-ARG05FTC3302_C218519.pdf"
"C328442","130mW Thin Film Resistor 150V ±0.1% ±10ppm/℃ 47kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","47K","symbol:R0402","footprint:R0805","LCSC","C328442","RESI","PTFR0805B47K0N9","C0805","47kΩ","130mW","±0.1%","8215","https://datasheet.lcsc.com/lcsc/2310201547_RESI-PTFR0805B47K0N9_C328442.pdf"
"C844204","125mW Thick Film Resistors ±100ppm/℃ ±1% 220Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","220R","symbol:R0402","footprint:R0805","LCSC","C844204","Vishay Intertech","CRCW0805220RFKEAC","C0805","220Ω","125mW","±1%","8160","https://datasheet.lcsc.com/lcsc/2210190530_Vishay-Intertech-CRCW0805220RFKEAC_C844204.pdf"
"C865301","125mW Thin Film Resistor ±25ppm/℃ ±0.1% 21.5Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","21R5","symbol:R0402","footprint:R0805","LCSC","C865301","YAGEO","RT0805BRD0721R5L","C0805","21.5Ω","125mW","±0.1%","8080","https://datasheet.lcsc.com/lcsc/2311211102_YAGEO-RT0805BRD0721R5L_C865301.pdf"
"C309567","125mW Thick Film Resistors 150V ±1% ±200ppm/℃ 1.62Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","1R62","symbol:R0402","footprint:R0805","LCSC","C309567","YAGEO","RC0805FR-071R62L","C0805","1.62Ω","125mW","±1%","7600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0805FR-071R62L_C309567.pdf"
"C910937","125mW Thick Film Resistors ±1% ±200ppm/℃ 1.21Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","1R21","symbol:R0402","footprint:R0805","LCSC","C910937","YAGEO","AC0805FR-071R21L","C0805","1.21Ω","125mW","±1%","8050","https://datasheet.lcsc.com/lcsc/2201242100_YAGEO-AC0805FR-071R21L_C910937.pdf"
"C203773","125mW Thick Film Resistors ±100ppm/℃ ±1% 158kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","158K","symbol:R0402","footprint:R0805","LCSC","C203773","BOURNS","CR0805-FX-1583ELF","C0805","158kΩ","125mW","±1%","7900","https://datasheet.lcsc.com/lcsc/2304140030_BOURNS-CR0805-FX-1583ELF_C203773.pdf"
"C483247","125mW Thick Film Resistors 150V ±300ppm/℃ ±5% 82MΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","82M","symbol:R0402","footprint:R0805","LCSC","C483247","YAGEO","RC0805JR-0782ML","C0805","82MΩ","125mW","±5%","7900","https://datasheet.lcsc.com/lcsc/2007151312_YAGEO-RC0805JR-0782ML_C483247.pdf"
"C230649","125mW Thick Film Resistors ±5% ±200ppm/℃ 5.1kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","5K1","symbol:R0402","footprint:R0805","LCSC","C230649","PANASONIC","ERJ6GEYJ512V","C0805","5.1kΩ","125mW","±5%","7900","https://datasheet.lcsc.com/lcsc/2304140030_PANASONIC-ERJ6GEYJ512V_C230649.pdf"
"C294703","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 3.3kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","3K3","symbol:R0402","footprint:R0805","LCSC","C294703","FH (Guangdong Fenghua Advanced Tech)","RS-05K3301FT","C0805","3.3kΩ","125mW","±1%","7700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RS-05K3301FT_C294703.pdf"
"C2907249","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 3.3kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","3K3","symbol:R0402","footprint:R0805","LCSC","C2907249","FOJAN","FRC0805F3301TS","C0805","3.3kΩ","125mW","±1%","7600","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F3301TS_C2907249.pdf"
"C114540","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 49.9kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","49K9","symbol:R0402","footprint:R0805","LCSC","C114540","YAGEO","RC0805FR-0749K9L","C0805","49.9kΩ","125mW","±1%","7600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0805FR-0749K9L_C114540.pdf"
"C966567","125mW 150V ±100ppm/℃ ±1% 1.5kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","1K5","symbol:R0402","footprint:R0805","LCSC","C966567","UNI-ROYAL(Uniroyal Elec)","CQ05W8F1501T5E","C0805","1.5kΩ","125mW","±1%","7700","https://datasheet.lcsc.com/lcsc/2304140030_UNI-ROYAL-Uniroyal-Elec-CQ05W8F1501T5E_C966567.pdf"
"C144574","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 22kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","22K","symbol:R0402","footprint:R0805","LCSC","C144574","YAGEO","AC0805FR-0722KL","C0805","22kΩ","125mW","±1%","7600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0805FR-0722KL_C144574.pdf"
"C507445","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 150kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","150K","symbol:R0402","footprint:R0805","LCSC","C507445","ROHM Semicon","MCR10EZPF1503","C0805","150kΩ","125mW","±1%","7900","https://datasheet.lcsc.com/lcsc/2005142146_ROHM-Semicon-MCR10EZPF1503_C507445.pdf"
"C2930224","125mW Thick Film Resistors 150V ±5% ±200ppm/℃ 1.1Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","1R1","symbol:R0402","footprint:R0805","LCSC","C2930224","FOJAN","FRC0805J1R1TS","C0805","1.1Ω","125mW","±5%","7600","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805J1R1TS_C2930224.pdf"
"C2933455","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 49.9Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","49R9","symbol:R0402","footprint:R0805","LCSC","C2933455","FOJAN","FRC0805F49R9TS","C0805","49.9Ω","125mW","±1%","7600","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F49R9TS_C2933455.pdf"
"C2960883","125mW Thick Film Resistors 150V ±100ppm/℃ ±5% 240kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","240K","symbol:R0402","footprint:R0805","LCSC","C2960883","FOJAN","FRC0805J244 TS","C0805","240kΩ","125mW","±5%","7600","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805J244-TS_C2960883.pdf"
"C126687","125mW Thin Film Resistor 150V ±25ppm/℃ ±0.1% 1.5kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","1K5","symbol:R0402","footprint:R0805","LCSC","C126687","YAGEO","RT0805BRD071K5L","C0805","1.5kΩ","125mW","±0.1%","8060","https://datasheet.lcsc.com/lcsc/1810311422_YAGEO-RT0805BRD071K5L_C126687.pdf"
"C2984453","125mW Thin Film Resistor 150V ±25ppm/℃ ±0.1% 2.2kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","2K2","symbol:R0402","footprint:R0805","LCSC","C2984453","Viking Tech","ARG05BTC2201","C0805","2.2kΩ","125mW","±0.1%","8040","https://datasheet.lcsc.com/lcsc/2203231830_Viking-Tech-ARG05BTC2201_C2984453.pdf"
"C228814","125mW Thick Film Resistors 150V ±1% ±200ppm/℃ 3.65Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","3R65","symbol:R0402","footprint:R0805","LCSC","C228814","YAGEO","AC0805FR-073R65L","C0805","3.65Ω","125mW","±1%","8000","https://datasheet.lcsc.com/lcsc/1811141243_YAGEO-AC0805FR-073R65L_C228814.pdf"
"C228715","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 2.8MΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","2M8","symbol:R0402","footprint:R0805","LCSC","C228715","YAGEO","AC0805FR-072M8L","C0805","2.8MΩ","125mW","±1%","7850","https://datasheet.lcsc.com/lcsc/2311211101_YAGEO-AC0805FR-072M8L_C228715.pdf"
"C218399","125mW Thin Film Resistor 100V ±25ppm/℃ ±1% 1.6kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","1K6","symbol:R0402","footprint:R0805","LCSC","C218399","Viking Tech","ARG05FTC1601","C0805","1.6kΩ","125mW","±1%","8000","https://datasheet.lcsc.com/lcsc/2304140030_Viking-Tech-ARG05FTC1601_C218399.pdf"
"C228692","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 2.05kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","2K05","symbol:R0402","footprint:R0805","LCSC","C228692","YAGEO","AC0805FR-072K05L","C0805","2.05kΩ","125mW","±1%","7500","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0805FR-072K05L_C228692.pdf"
"C2907345","125mW Thick Film Resistors 150V ±100ppm/℃ ±5% 9.1kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","9K1","symbol:R0402","footprint:R0805","LCSC","C2907345","FOJAN","FRC0805J912 TS","C0805","9.1kΩ","125mW","±5%","7600","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805J912-TS_C2907345.pdf"
"C101987","125mW Thick Film Resistors 150V ±5% ±200ppm/℃ 30Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","30R","symbol:R0402","footprint:R0805","LCSC","C101987","LIZ Elec","CR0805J80300G","C0805","30Ω","125mW","±5%","7500","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR0805J80300G_C101987.pdf"
"C3000735","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 64.9Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","64R9","symbol:R0402","footprint:R0805","LCSC","C3000735","FOJAN","FRC0805F64R9TS","C0805","64.9Ω","125mW","±1%","7800","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F64R9TS_C3000735.pdf"
"C2889556","125mW Thick Film Resistors 150V ±5% ±400ppm/℃ 4.7Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","4R7","symbol:R0402","footprint:R0805","LCSC","C2889556","VO","0805 ±5% 4Ω7","C0805","4.7Ω","125mW","±5%","7500","https://datasheet.lcsc.com/lcsc/2109021630_VO-0805--5--4R7_C2889556.pdf"
"C137592","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 13kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","13K","symbol:R0402","footprint:R0805","LCSC","C137592","YAGEO","RC0805FR-0713KL","C0805","13kΩ","125mW","±1%","7500","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0805FR-0713KL_C137592.pdf"
"C171021","125mW Thick Film Resistors 150V ±100ppm/℃ ±5% 3.9kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","3K9","symbol:R0402","footprint:R0805","LCSC","C171021","Walsin Tech Corp","WR08X392JTL","C0805","3.9kΩ","125mW","±5%","7500","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR08X392JTL_C171021.pdf"
"C5121541","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 464kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","464K","symbol:R0402","footprint:R0805","LCSC","C5121541","FOJAN","FRC0805F4643TS","C0805","464kΩ","125mW","±1%","7800","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F4643TS_C5121541.pdf"
"C2933427","125mW Thick Film Resistors 150V ±100ppm/℃ ±1% 374kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","374K","symbol:R0402","footprint:R0805","LCSC","C2933427","FOJAN","FRC0805F3743TS","C0805","374kΩ","125mW","±1%","7500","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0805F3743TS_C2933427.pdf"
"C103914","125mW Thick Film Resistors 150V ±100ppm/℃ ±5% 10kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0805","LCSC","C103914","RALEC","RTT05103JTP","C0805","10kΩ","125mW","±5%","7500","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT05103JTP_C103914.pdf"
"C479095","130mW Thin Film Resistor 150V ±25ppm/℃ ±0.1% 22kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","22K","symbol:R0402","footprint:R0805","LCSC","C479095","RESI","PTFR0805B22K0P9","C0805","22kΩ","130mW","±0.1%","8055","https://datasheet.lcsc.com/lcsc/2310201552_RESI-PTFR0805B22K0P9_C479095.pdf"
"C478887","130mW Thin Film Resistor 150V ±25ppm/℃ ±0.1% 10kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0805","LCSC","C478887","RESI","PTFR0805B10K0P9","C0805","10kΩ","130mW","±0.1%","8035","https://datasheet.lcsc.com/lcsc/2310201551_RESI-PTFR0805B10K0P9_C478887.pdf"
"C351611","130mW Thin Film Resistor 150V ±0.1% ±10ppm/℃ 13kΩ 0805  Chip Resistor - Surface Mount ROHS","Resistor","13K","symbol:R0402","footprint:R0805","LCSC","C351611","RESI","PTFR0805B13K0N9","C0805","13kΩ","130mW","±0.1%","8030","https://datasheet.lcsc.com/lcsc/2310201552_RESI-PTFR0805B13K0N9_C351611.pdf"
"C2849005","125mW Thick Film Resistors 150V ±1% ±250ppm/℃ 1.6Ω 0805  Chip Resistor - Surface Mount ROHS","Resistor","1R6","symbol:R0402","footprint:R0805","LCSC","C2849005","RESI","AECR0805F1R60S9","C0805","1.6Ω","125mW","±1%","7750","https://datasheet.lcsc.com/lcsc/2311171200_RESI-AECR0805F1R60S9_C2849005.pdf"
