"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C303953","500V 18nF X7R ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","18nF","symbol:C0402","footprint:C1206","LCSC","C303953","Walsin Tech Corp","1206B183J501CT","C1206","18nF","500V","X7R","±5%","2963",""
"C2171753","50V 470pF C0G ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C1206","LCSC","C2171753","Kyocera AVX","12065A471KAT2A","C1206","470pF","50V","C0G","±10%","2930","https://datasheet.lcsc.com/lcsc/2304140030_Kyocera-AVX-12065A471KAT2A_C2171753.pdf"
"C3849756","250V 330pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","330pF","symbol:C0402","footprint:C1206","LCSC","C3849756","Walsin Tech Corp","1206B331K251CT","C1206","330pF","250V","X7R","±10%","2900","https://datasheet.lcsc.com/lcsc/2401181604_Walsin-Tech-Corp-1206B331K251CT_C3849756.pdf"
"C7393984","630V 10nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C7393984","CCTC","TCC1206X7R103K631FT","C1206","10nF","630V","X7R","±10%","2800",""
"C113897","500V 3.3nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","3.3nF","symbol:C0402","footprint:C1206","LCSC","C113897","YAGEO","CC1206KKX7RBBB332","C1206","3.3nF","500V","X7R","±10%","2650","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC1206KKX7RBBB332_C113897.pdf"
"C377115","500V 680pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680pF","symbol:C0402","footprint:C1206","LCSC","C377115","CCTC","TCC1206X7R681K501DT","C1206","680pF","500V","X7R","±10%","2800","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC1206X7R681K501DT_C377115.pdf"
"C915829","2kV 560pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","560pF","symbol:C0402","footprint:C1206","LCSC","C915829","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1206X561K202T","C1206","560pF","2kV","X7R","±10%","2890","https://datasheet.lcsc.com/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206X561K202T_C915829.pdf"
"C152952","630V 1nF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C152952","Walsin Tech Corp","1206N102J631CT","C1206","1nF","630V","NP0","±5%","2650","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-1206N102J631CT_C152952.pdf"
"C97963","50V 470nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C1206","LCSC","C97963","Murata Electronics","GRM31MR71H474KA01L","C1206","470nF","50V","X7R","±10%","2920","https://datasheet.lcsc.com/lcsc/1810201248_Murata-Electronics-GRM31MR71H474KA01L_C97963.pdf"
"C309053","100V 33nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33nF","symbol:C0402","footprint:C1206","LCSC","C309053","CCTC","TCC1206X7R333K101DT","C1206","33nF","100V","X7R","±10%","2750","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC1206X7R333K101DT_C309053.pdf"
"C162452","1kV 150pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","150pF","symbol:C0402","footprint:C1206","LCSC","C162452","Murata Electronics","GRM31A5C3A151JW01D","C1206","150pF","1kV","C0G","±5%","2920","https://datasheet.lcsc.com/lcsc/2308111643_Murata-Electronics-GRM31A5C3A151JW01D_C162452.pdf"
"C527260","50V 8.2nF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","8.2nF","symbol:C0402","footprint:C1206","LCSC","C527260","YAGEO","CC1206JKNPO9BN822","C1206","8.2nF","50V","NP0","±5%","2920","https://datasheet.lcsc.com/lcsc/2006181535_YAGEO-CC1206JKNPO9BN822_C527260.pdf"
"C5449025","50V 8.2pF null 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","8.2pF","symbol:C0402","footprint:C1206","LCSC","C5449025","CCTC","TCC1206COG8R2C500DT","C1206","8.2pF","50V","null","","2800",""
"C915844","50V 10nF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C915844","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1206N103J050TCF","C1206","10nF","50V","NP0","±5%","2930",""
"C18220918","50V 47nF M3L ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C1206","LCSC","C18220918","HRE","CSA1206M3L473J500MT","C1206","47nF","50V","M3L","±5%","2880","https://datasheet.lcsc.com/lcsc/2310101733_HRE-CSA1206M3L473J500MT_C18220918.pdf"
"C126610","50V 1uF X7R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C1206","LCSC","C126610","Murata Electronics","GCM31MR71H105MA55L","C1206","1uF","50V","X7R","±20%","2937","https://datasheet.lcsc.com/lcsc/2208311430_Murata-Electronics-GCM31MR71H105MA55L_C126610.pdf"
"C380360","16V 4.7uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1206","LCSC","C380360","CCTC","TCC1206X5R475K160HT","C1206","4.7uF","16V","X5R","±10%","2820","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC1206X5R475K160HT_C380360.pdf"
"C527275","500V 10nF X7R ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C527275","YAGEO","CC1206JKX7RBBB103","C1206","10nF","500V","X7R","±5%","2840","https://datasheet.lcsc.com/lcsc/2007021837_YAGEO-CC1206JKX7RBBB103_C527275.pdf"
"C395218","6.3V 47uF X5R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1206","LCSC","C395218","Taiyo Yuden","JMK316ABJ476MLHT","C1206","47uF","6.3V","X5R","±20%","2900","https://datasheet.lcsc.com/lcsc/1912111437_Taiyo-Yuden-JMK316ABJ476MLHT_C395218.pdf"
"C2836874","50V 1nF 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C2836874","PSA(Prosperity Dielectrics)","FN31X102K500PXG","C1206","1nF","50V","-","","2800","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FN31X102K500PXG_C2836874.pdf"
"C1021645","250V 10nF ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C1021645","Murata Electronics","GCM31B5C2E103JX01L","C1206","10nF","250V","-","±5%","2890","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GCM31B5C2E103JX01L_C1021645.pdf"
"C2250400","630V 33pF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33pF","symbol:C0402","footprint:C1206","LCSC","C2250400","YAGEO","AC1206JKNPOZBN330","C1206","33pF","630V","NP0","±5%","2880","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1206JKNPOZBN330_C2250400.pdf"
"C282786","1kV 15pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15pF","symbol:C0402","footprint:C1206","LCSC","C282786","CCTC","TCC1206COG150J102ET","C1206","15pF","1kV","C0G","±5%","2750","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC1206COG150J102ET_C282786.pdf"
"C5448974","50V 8.2pF null 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","8.2pF","symbol:C0402","footprint:C1206","LCSC","C5448974","CCTC","TCC1206COG8R2D500DT","C1206","8.2pF","50V","null","","2750",""
"C2207571","25V 100nF X7R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C2207571","YAGEO","CC1206MRX7R8BB104","C1206","100nF","25V","X7R","±20%","2750","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC1206MRX7R8BB104_C2207571.pdf"
"C541596","25V 10nF NP0 ±1% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C541596","YAGEO","CC1206FKNPO8BN103","C1206","10nF","25V","NP0","±1%","2870","https://datasheet.lcsc.com/lcsc/2006151214_YAGEO-CC1206FKNPO8BN103_C541596.pdf"
"C2991395","630V 15nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15nF","symbol:C0402","footprint:C1206","LCSC","C2991395","Walsin Tech Corp","1206B153K631CT","C1206","15nF","630V","X7R","±10%","2840","https://datasheet.lcsc.com/lcsc/2204131800_Walsin-Tech-Corp-1206B153K631CT_C2991395.pdf"
"C3862444","630V 150pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","150pF","symbol:C0402","footprint:C1206","LCSC","C3862444","Walsin Tech Corp","1206B151K631CT","C1206","150pF","630V","X7R","±10%","2870","https://datasheet.lcsc.com/lcsc/2309201537_Walsin-Tech-Corp-1206B151K631CT_C3862444.pdf"
"C5448942","2kV 560pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","560pF","symbol:C0402","footprint:C1206","LCSC","C5448942","CCTC","TCC1206X7R561K202FT","C1206","560pF","2kV","X7R","±10%","2750","https://datasheet.lcsc.com/lcsc/2304251417_CCTC-TCC1206X7R561K202FT_C5448942.pdf"
"C7393969","250V 1nF null ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C7393969","CCTC","TCC1206COG102K251DT","C1206","1nF","250V","null","±10%","2750","https://datasheet.lcsc.com/lcsc/2306211555_CCTC-TCC1206COG102K251DT_C7393969.pdf"
"C577173","200V 1.5nF ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1.5nF","symbol:C0402","footprint:C1206","LCSC","C577173","YAGEO","CC1206JRNPOABN152","C1206","1.5nF","200V","","±5%","2840","https://datasheet.lcsc.com/lcsc/2305091658_YAGEO-CC1206JRNPOABN152_C577173.pdf"
"C282882","1kV 820pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","820pF","symbol:C0402","footprint:C1206","LCSC","C282882","CCTC","TCC1206X7R821K102FT","C1206","820pF","1kV","X7R","±10%","2750",""
"C2835179","50V 12nF 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","12nF","symbol:C0402","footprint:C1206","LCSC","C2835179","HUI JU","NL1206B123K500CPBN","C1206","12nF","50V","-","","2750","https://datasheet.lcsc.com/lcsc/2105252032_HUI-JU-NL1206B123K500CPBN_C2835179.pdf"
"C2172416","25V 100nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C2172416","YAGEO","AC1206KRX7R8BB104","C1206","100nF","25V","X7R","±10%","2840","https://datasheet.lcsc.com/lcsc/2202040600_YAGEO-AC1206KRX7R8BB104_C2172416.pdf"
"C77530","1kV 47pF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47pF","symbol:C0402","footprint:C1206","LCSC","C77530","Walsin Tech Corp","1206N470J102CT","C1206","47pF","1kV","NP0","±5%","2750",""
"C89835","50V 10uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C89835","Walsin Tech Corp","1206X106K500CT","C1206","10uF","50V","X5R","±10%","2850","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-1206X106K500CT_C89835.pdf"
"C597458","100V 100nF X7R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C597458","Kyocera AVX","12061C104MAT2A","C1206","100nF","100V","X7R","±20%","2870","https://datasheet.lcsc.com/lcsc/2304140030_Kyocera-AVX-12061C104MAT2A_C597458.pdf"
"C2174545","630V 1nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C2174545","Taiyo Yuden","SMK316B7102KF-T","C1206","1nF","630V","X7R","±10%","2865","https://datasheet.lcsc.com/lcsc/2309051422_Taiyo-Yuden-SMK316B7102KF-T_C2174545.pdf"
"C527276","500V 680pF X7R ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680pF","symbol:C0402","footprint:C1206","LCSC","C527276","YAGEO","CC1206JKX7RBBB681","C1206","680pF","500V","X7R","±5%","2820","https://datasheet.lcsc.com/lcsc/2006241834_YAGEO-CC1206JKX7RBBB681_C527276.pdf"
"C106080","100V 47nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C1206","LCSC","C106080","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1206X473K101T","C1206","47nF","100V","X7R","±10%","2820","https://datasheet.lcsc.com/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206X473K101T_C106080.pdf"
"C3900342","250V 470pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C1206","LCSC","C3900342","Walsin Tech Corp","1206N471J251CT","C1206","470pF","250V","C0G","±5%","2820","https://datasheet.lcsc.com/lcsc/2401181647_Walsin-Tech-Corp-1206N471J251CT_C3900342.pdf"
"C326609","16V 2.2uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C326609","YAGEO","CC1206KKX5R7BB225","C1206","2.2uF","16V","X5R","±10%","2850","https://datasheet.lcsc.com/lcsc/1811141242_YAGEO-CC1206KKX5R7BB225_C326609.pdf"
"C2227865","100V 15pF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15pF","symbol:C0402","footprint:C1206","LCSC","C2227865","YAGEO","AC1206JRNPO0BN150","C1206","15pF","100V","NP0","±5%","2820","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1206JRNPO0BN150_C2227865.pdf"
"C408150","500V 470pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C1206","LCSC","C408150","Murata Electronics","GRM31A5C2H471JW01D","C1206","470pF","500V","C0G","±5%","2850","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM31A5C2H471JW01D_C408150.pdf"
"C513634","630V 1.5nF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1.5nF","symbol:C0402","footprint:C1206","LCSC","C513634","YAGEO","CC1206JKNPOZBN152","C1206","1.5nF","630V","NP0","±5%","2840","https://datasheet.lcsc.com/lcsc/2311211121_YAGEO-CC1206JKNPOZBN152_C513634.pdf"
"C105974","50V 18nF NP0 ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","18nF","symbol:C0402","footprint:C1206","LCSC","C105974","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1206N183K050T","C1206","18nF","50V","NP0","±10%","2855","https://datasheet.lcsc.com/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206N183K050T_C105974.pdf"
"C5162260","25V 22uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1206","LCSC","C5162260","FH (Guangdong Fenghua Advanced Tech)","1206X226K250NT","C1206","22uF","25V","X5R","±10%","2840","https://datasheet.lcsc.com/lcsc/2209140930_FH--Guangdong-Fenghua-Advanced-Tech-1206X226K250NT_C5162260.pdf"
"C342683","50V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C342683","TDK","CGA5L3X7R1H225KT0Y0N","C1206","2.2uF","50V","X7R","±10%","2835","https://datasheet.lcsc.com/lcsc/2304140030_TDK-CGA5L3X7R1H225KT0Y0N_C342683.pdf"
"C2915694","50V 47nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C1206","LCSC","C2915694","PSA(Prosperity Dielectrics)","FN31X473K500PXG","C1206","47nF","50V","X7R","±10%","2800","https://datasheet.lcsc.com/lcsc/2111161830_PSA-Prosperity-Dielectrics-FN31X473K500PXG_C2915694.pdf"
"C7393977","25V 100nF M3L ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C7393977","CCTC","TCC1206M3L104K250FT","C1206","100nF","25V","M3L","±10%","2800","https://datasheet.lcsc.com/lcsc/2306211528_CCTC-TCC1206M3L104K250FT_C7393977.pdf"
"C513685","250V 22nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C1206","LCSC","C513685","YAGEO","AC1206KKX7RYBB223","C1206","22nF","250V","X7R","±10%","2830","https://datasheet.lcsc.com/lcsc/2306061124_YAGEO-AC1206KKX7RYBB223_C513685.pdf"
"C2991437","50V 1uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C1206","LCSC","C2991437","Walsin Tech Corp","1206X105K500CT-C","C1206","1uF","50V","X5R","±10%","2800","https://datasheet.lcsc.com/lcsc/2204131745_Walsin-Tech-Corp-1206X105K500CT-C_C2991437.pdf"
"C386064","10V 22uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1206","LCSC","C386064","Taiyo Yuden","LMK316AB7226KL-TR","C1206","22uF","10V","X7R","±10%","2800","https://datasheet.lcsc.com/lcsc/2211282230_Taiyo-Yuden-LMK316AB7226KL-TR_C386064.pdf"
"C2839025","1kV 470pF ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C1206","LCSC","C2839025","FH-BK(Guangdong Fenghua Bangke Elec)","1206B471K102NT","C1206","470pF","1kV","-","±10%","2700","https://datasheet.lcsc.com/lcsc/2202132000_FH-BK-Guangdong-Fenghua-Bangke-Elec-1206B471K102NT_C2839025.pdf"
"C5448982","50V 1.1nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1.1nF","symbol:C0402","footprint:C1206","LCSC","C5448982","CCTC","TCC1206X7R112K500DT","C1206","1.1nF","50V","X7R","±10%","2700",""
"C2840254","50V 8.2nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","8.2nF","symbol:C0402","footprint:C1206","LCSC","C2840254","FH (Guangdong Fenghua Advanced Tech)","1206B822K500NT","C1206","8.2nF","50V","X7R","±10%","2700","https://datasheet.lcsc.com/lcsc/2202132000_FH--Guangdong-Fenghua-Advanced-Tech-1206B822K500NT_C2840254.pdf"
"C2836879","1kV 2.2nF 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2nF","symbol:C0402","footprint:C1206","LCSC","C2836879","PSA(Prosperity Dielectrics)","FV31X222K102ECG","C1206","2.2nF","1kV","-","","2700","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FV31X222K102ECG_C2836879.pdf"
"C525316","50V 10nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C525316","PSA(Prosperity Dielectrics)","FN31X103K500PXG","C1206","10nF","50V","X7R","±10%","2700","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FN31X103K500PXG_C525316.pdf"
"C307370","50V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C307370","Samsung Electro-Mechanics","CL31B225KBHVPNE","C1206","2.2uF","50V","X7R","±10%","2790","https://datasheet.lcsc.com/lcsc/2309061134_Samsung-Electro-Mechanics-CL31B225KBHVPNE_C307370.pdf"
"C3857045","100V 1.5nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1.5nF","symbol:C0402","footprint:C1206","LCSC","C3857045","Walsin Tech Corp","1206B152K101CT","C1206","1.5nF","100V","X7R","±10%","2700","https://datasheet.lcsc.com/lcsc/2309201537_Walsin-Tech-Corp-1206B152K101CT_C3857045.pdf"
"C2830710","1kV 2.2nF ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2nF","symbol:C0402","footprint:C1206","LCSC","C2830710","FH-BK(Guangdong Fenghua Bangke Elec)","1206B222K102NT","C1206","2.2nF","1kV","-","±10%","2550","https://datasheet.lcsc.com/lcsc/2202131900_FH-BK-Guangdong-Fenghua-Bangke-Elec-1206B222K102NT_C2830710.pdf"
"C7500406","50V 39nF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","39nF","symbol:C0402","footprint:C1206","LCSC","C7500406","YAGEO","CC1206JKNPO9BN393","C1206","39nF","50V","NP0","±5%","2830","https://datasheet.lcsc.com/lcsc/2311211121_YAGEO-CC1206JKNPO9BN393_C7500406.pdf"
"C3866105","630V 100pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C1206","LCSC","C3866105","Walsin Tech Corp","1206B101K631CT","C1206","100pF","630V","X7R","±10%","2780","https://datasheet.lcsc.com/lcsc/2309201537_Walsin-Tech-Corp-1206B101K631CT_C3866105.pdf"
"C2843491","1kV 68pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","68pF","symbol:C0402","footprint:C1206","LCSC","C2843491","HUI JU","NV1206N680J102CEDN","C1206","68pF","1kV","C0G","±5%","2780","https://datasheet.lcsc.com/lcsc/2201201730_HUI-JU-NV1206N680J102CEDN_C2843491.pdf"
"C2991640","200V 1nF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C2991640","FH (Guangdong Fenghua Advanced Tech)","1206CG102J201NT","C1206","1nF","200V","C0G","±5%","2810","https://datasheet.lcsc.com/lcsc/2204111630_FH--Guangdong-Fenghua-Advanced-Tech-1206CG102J201NT_C2991640.pdf"
"C725801","50V 390nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","390nF","symbol:C0402","footprint:C1206","LCSC","C725801","HUI JU","NL1206B394K500CEGN","C1206","390nF","50V","X7R","±10%","2720","https://datasheet.lcsc.com/lcsc/2304140030_HUI-JU-NL1206B394K500CEGN_C725801.pdf"
"C577217","16V 680nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680nF","symbol:C0402","footprint:C1206","LCSC","C577217","YAGEO","CC1206KKX7R7BB684","C1206","680nF","16V","X7R","±10%","2780","https://datasheet.lcsc.com/lcsc/2204211700_YAGEO-CC1206KKX7R7BB684_C577217.pdf"
"C577257","25V 470nF Y5V -20%~+80% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C1206","LCSC","C577257","YAGEO","CC1206ZRY5V8BB474","C1206","470nF","25V","Y5V","-20%~+80%","2780","https://datasheet.lcsc.com/lcsc/2009282204_YAGEO-CC1206ZRY5V8BB474_C577257.pdf"
"C20539419","50V 22nF M3L ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C1206","LCSC","C20539419","CCTC","TCC1206M3L223J500FT","C1206","22nF","50V","M3L","±5%","2780","https://datasheet.lcsc.com/lcsc/2401111144_CCTC-TCC1206M3L223J500FT_C20539419.pdf"
"C6119992","100V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C6119992","HRE","CGA1206X7R225K101NT","C1206","2.2uF","100V","X7R","±10%","2760",""
"C577135","630V 22pF ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22pF","symbol:C0402","footprint:C1206","LCSC","C577135","YAGEO","CC1206JKNPOZBN220","C1206","22pF","630V","C0G;NP0","±5%","2760","https://datasheet.lcsc.com/lcsc/2304281726_YAGEO-CC1206JKNPOZBN220_C577135.pdf"
"C415410","1kV 560pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","560pF","symbol:C0402","footprint:C1206","LCSC","C415410","Murata Electronics","GRM31B5C3A561JWA1L","C1206","560pF","1kV","C0G","±5%","2800","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM31B5C3A561JWA1L_C415410.pdf"
"C464427","630V 1nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C464427","Murata Electronics","GCJ31BR72J102KXJ1L","C1206","1nF","630V","X7R","±10%","2785","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GCJ31BR72J102KXJ1L_C464427.pdf"
"C431634","50V 1nF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C431634","Johanson Dielectrics","500R18N102JV4T","C1206","1nF","50V","NP0","±5%","2770","https://datasheet.lcsc.com/lcsc/2304140030_Johanson-Dielectrics-500R18N102JV4T_C431634.pdf"
