"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Resistance","Power","Tolerance","Stock","Datasheet"
"C25999","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 4.7kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R0603","LCSC","C25999","UNI-ROYAL(Uniroyal Elec)","0603WAJ0472T5E","C0603","4.7kΩ","100mW","±5%","1605200","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-0603WAJ0472T5E_C25999.pdf"
"C23138","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 330Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","330R","symbol:R0402","footprint:R0603","LCSC","C23138","UNI-ROYAL(Uniroyal Elec)","0603WAF3300T5E","C0603","330Ω","100mW","±1%","1554000","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3300T5E_C23138.pdf"
"C23186","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 5.1kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","5K1","symbol:R0402","footprint:R0603","LCSC","C23186","UNI-ROYAL(Uniroyal Elec)","0603WAF5101T5E","C0603","5.1kΩ","100mW","±1%","1543700","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5101T5E_C23186.pdf"
"C23196","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 51kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","51K","symbol:R0402","footprint:R0603","LCSC","C23196","UNI-ROYAL(Uniroyal Elec)","0603WAF5102T5E","C0603","51kΩ","100mW","±1%","1531800","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5102T5E_C23196.pdf"
"C2930027","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 10kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0603","LCSC","C2930027","FOJAN","FRC0603J103TS","C0603","10kΩ","100mW","±5%","1423200","https://datasheet.lcsc.com/lcsc/2308241009_FOJAN-FRC0603J103TS_C2930027.pdf"
"C99198","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 10kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0603","LCSC","C99198","YAGEO","RC0603JR-0710KL","C0603","10kΩ","100mW","±5%","1367386","https://datasheet.lcsc.com/lcsc/1811081617_YAGEO-RC0603JR-0710KL_C99198.pdf"
"C4211","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 3kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","3K","symbol:R0402","footprint:R0603","LCSC","C4211","UNI-ROYAL(Uniroyal Elec)","0603WAF3001T5E","C0603","3kΩ","100mW","±1%","1279500","https://datasheet.lcsc.com/lcsc/2206010230_UNI-ROYAL-Uniroyal-Elec-0603WAF3001T5E_C4211.pdf"
"C105428","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 4.7kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R0603","LCSC","C105428","YAGEO","RC0603JR-074K7L","C0603","4.7kΩ","100mW","±5%","1224093","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0603JR-074K7L_C105428.pdf"
"C115304","100mW Thick Film Resistors 50V ±5% 0Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0603","LCSC","C115304","FH (Guangdong Fenghua Advanced Tech)","RS-03000JT","C0603","0Ω","100mW","±5%","1190201","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RS-03000JT_C115304.pdf"
"C25590","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 2kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","2K","symbol:R0402","footprint:R0603","LCSC","C25590","UNI-ROYAL(Uniroyal Elec)","0603WAJ0202T5E","C0603","2kΩ","100mW","±5%","1183700","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAJ0202T5E_C25590.pdf"
"C15402","100mW Thick Film Resistors 75V ±5% ±800ppm/℃ 0Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0603","LCSC","C15402","UNI-ROYAL(Uniroyal Elec)","0603WAJ0000T5E","C0603","0Ω","100mW","±5%","1175900","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-0603WAJ0000T5E_C15402.pdf"
"C23193","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 510Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","510R","symbol:R0402","footprint:R0603","LCSC","C23193","UNI-ROYAL(Uniroyal Elec)","0603WAF5100T5E","C0603","510Ω","100mW","±1%","1111500","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5100T5E_C23193.pdf"
"C2907117","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 2.2kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","2K2","symbol:R0402","footprint:R0603","LCSC","C2907117","FOJAN","FRC0603J222 TS","C0603","2.2kΩ","100mW","±5%","1110400","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0603J222-TS_C2907117.pdf"
"C105574","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 200kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","200K","symbol:R0402","footprint:R0603","LCSC","C105574","YAGEO","RC0603FR-07200KL","C0603","200kΩ","100mW","±1%","1102890","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0603FR-07200KL_C105574.pdf"
"C22984","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 30kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","30K","symbol:R0402","footprint:R0603","LCSC","C22984","UNI-ROYAL(Uniroyal Elec)","0603WAF3002T5E","C0603","30kΩ","100mW","±1%","1102200","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3002T5E_C22984.pdf"
"C8218","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 200Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","200R","symbol:R0402","footprint:R0603","LCSC","C8218","UNI-ROYAL(Uniroyal Elec)","0603WAF2000T5E","C0603","200Ω","100mW","±1%","1079900","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-0603WAF2000T5E_C8218.pdf"
"C105578","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 1MΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","1M","symbol:R0402","footprint:R0603","LCSC","C105578","YAGEO","RC0603FR-071ML","C0603","1MΩ","100mW","±1%","1024983","https://datasheet.lcsc.com/lcsc/1811071024_YAGEO-RC0603FR-071ML_C105578.pdf"
"C22978","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 3.3kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","3K3","symbol:R0402","footprint:R0603","LCSC","C22978","UNI-ROYAL(Uniroyal Elec)","0603WAF3301T5E","C0603","3.3kΩ","100mW","±1%","1000200","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3301T5E_C22978.pdf"
"C22935","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 1MΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","1M","symbol:R0402","footprint:R0603","LCSC","C22935","UNI-ROYAL(Uniroyal Elec)","0603WAF1004T5E","C0603","1MΩ","100mW","±1%","895300","https://datasheet.lcsc.com/lcsc/2206010130_UNI-ROYAL-Uniroyal-Elec-0603WAF1004T5E_C22935.pdf"
"C15458","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 100kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R0603","LCSC","C15458","UNI-ROYAL(Uniroyal Elec)","0603WAJ0104T5E","C0603","100kΩ","100mW","±5%","885600","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-0603WAJ0104T5E_C15458.pdf"
"C23140","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 33Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","33R","symbol:R0402","footprint:R0603","LCSC","C23140","UNI-ROYAL(Uniroyal Elec)","0603WAF330JT5E","C0603","33Ω","100mW","±1%","885000","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF330JT5E_C23140.pdf"
"C110091","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 100Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R0603","LCSC","C110091","YAGEO","RC0603JR-07100RL","C0603","100Ω","100mW","±5%","878294","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0603JR-07100RL_C110091.pdf"
"C138286","100mW Thick Film Resistors 75V ±200ppm/℃ ±1% 10Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","10R","symbol:R0402","footprint:R0603","LCSC","C138286","YAGEO","AC0603FR-0710RL","C0603","10Ω","100mW","±1%","847000","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0603FR-0710RL_C138286.pdf"
"C23025","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 300Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","300R","symbol:R0402","footprint:R0603","LCSC","C23025","UNI-ROYAL(Uniroyal Elec)","0603WAF3000T5E","C0603","300Ω","100mW","±1%","828000","https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3000T5E_C23025.pdf"
"C384295","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 1kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R0603","LCSC","C384295","Walsin Tech Corp","WR06X102JTL","C0603","1kΩ","100mW","±5%","806300","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR06X102JTL_C384295.pdf"
"C144622","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 1kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R0603","LCSC","C144622","YAGEO","AC0603JR-071KL","C0603","1kΩ","100mW","±5%","798700","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0603JR-071KL_C144622.pdf"
"C22809","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 15kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","15K","symbol:R0402","footprint:R0603","LCSC","C22809","UNI-ROYAL(Uniroyal Elec)","0603WAF1502T5E","C0603","15kΩ","100mW","±1%","794900","https://datasheet.lcsc.com/lcsc/2206010130_UNI-ROYAL-Uniroyal-Elec-0603WAF1502T5E_C22809.pdf"
"C22962","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 220Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","220R","symbol:R0402","footprint:R0603","LCSC","C22962","UNI-ROYAL(Uniroyal Elec)","0603WAF2200T5E","C0603","220Ω","100mW","±1%","769100","https://datasheet.lcsc.com/lcsc/2206010130_UNI-ROYAL-Uniroyal-Elec-0603WAF2200T5E_C22962.pdf"
"C4275","100mW Thick Film Resistors 75V ±1% ±200ppm/℃ 75Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","75R","symbol:R0402","footprint:R0603","LCSC","C4275","UNI-ROYAL(Uniroyal Elec)","0603WAF750JT5E","C0603","75Ω","100mW","±1%","741000","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-0603WAF750JT5E_C4275.pdf"
"C107701","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 22Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R0603","LCSC","C107701","YAGEO","RC0603FR-0722RL","C0603","22Ω","100mW","±1%","714781","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0603FR-0722RL_C107701.pdf"
"C2907088","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 100kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R0603","LCSC","C2907088","FOJAN","FRC0603J104 TS","C0603","100kΩ","100mW","±5%","701100","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0603J104-TS_C2907088.pdf"
"C163843","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 100kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R0603","LCSC","C163843","Walsin Tech Corp","WR06X104JTL","C0603","100kΩ","100mW","±5%","686720","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR06X104JTL_C163843.pdf"
"C22843","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 1.5kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","1K5","symbol:R0402","footprint:R0603","LCSC","C22843","UNI-ROYAL(Uniroyal Elec)","0603WAF1501T5E","C0603","1.5kΩ","100mW","±1%","660200","https://datasheet.lcsc.com/lcsc/2206010130_UNI-ROYAL-Uniroyal-Elec-0603WAF1501T5E_C22843.pdf"
"C31850","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 22kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","22K","symbol:R0402","footprint:R0603","LCSC","C31850","UNI-ROYAL(Uniroyal Elec)","0603WAF2202T5E","C0603","22kΩ","100mW","±1%","658500","https://datasheet.lcsc.com/lcsc/2206010030_UNI-ROYAL-Uniroyal-Elec-0603WAF2202T5E_C31850.pdf"
"C114065","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 22kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","22K","symbol:R0402","footprint:R0603","LCSC","C114065","YAGEO","RC0603FR-0722KL","C0603","22kΩ","100mW","±1%","642585","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0603FR-0722KL_C114065.pdf"
"C105579","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 47kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","47K","symbol:R0402","footprint:R0603","LCSC","C105579","YAGEO","RC0603FR-0747KL","C0603","47kΩ","100mW","±1%","642291","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0603FR-0747KL_C105579.pdf"
"C25241","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 470Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","470R","symbol:R0402","footprint:R0603","LCSC","C25241","UNI-ROYAL(Uniroyal Elec)","0603WAJ0471T5E","C0603","470Ω","100mW","±5%","630000","https://datasheet.lcsc.com/lcsc/2205311845_UNI-ROYAL-Uniroyal-Elec-0603WAJ0471T5E_C25241.pdf"
"C115325","100mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R0603","LCSC","C115325","FH (Guangdong Fenghua Advanced Tech)","RS-03K1001FT","C0603","1kΩ","100mW","±1%","612905","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RS-03K1001FT_C115325.pdf"
"C2907113","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 1kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R0603","LCSC","C2907113","FOJAN","FRC0603J102 TS","C0603","1kΩ","100mW","±5%","598700","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0603J102-TS_C2907113.pdf"
"C2907114","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 5.1kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","5K1","symbol:R0402","footprint:R0603","LCSC","C2907114","FOJAN","FRC0603J512 TS","C0603","5.1kΩ","100mW","±5%","589700","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0603J512-TS_C2907114.pdf"
"C25217","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 200Ω 0603  Chip Resistor - Surface Mount ROHS","Resistor","200R","symbol:R0402","footprint:R0603","LCSC","C25217","UNI-ROYAL(Uniroyal Elec)","0603WAJ0201T5E","C0603","200Ω","100mW","±5%","588300","https://datasheet.lcsc.com/lcsc/2205311845_UNI-ROYAL-Uniroyal-Elec-0603WAJ0201T5E_C25217.pdf"
"C115324","100mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0603","LCSC","C115324","FH (Guangdong Fenghua Advanced Tech)","RS-03K1002FT","C0603","10kΩ","100mW","±1%","579102","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RS-03K1002FT_C115324.pdf"
"C105575","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 20kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","20K","symbol:R0402","footprint:R0603","LCSC","C105575","YAGEO","RC0603FR-0720KL","C0603","20kΩ","100mW","±1%","576300","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0603FR-0720KL_C105575.pdf"
"C4216","100mW Thick Film Resistors 75V ±100ppm/℃ ±1% 33kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","33K","symbol:R0402","footprint:R0603","LCSC","C4216","UNI-ROYAL(Uniroyal Elec)","0603WAF3302T5E","C0603","33kΩ","100mW","±1%","575000","https://datasheet.lcsc.com/lcsc/2206010230_UNI-ROYAL-Uniroyal-Elec-0603WAF3302T5E_C4216.pdf"
"C26000","100mW Thick Film Resistors 75V ±100ppm/℃ ±5% 5.1kΩ 0603  Chip Resistor - Surface Mount ROHS","Resistor","5K1","symbol:R0402","footprint:R0603","LCSC","C26000","UNI-ROYAL(Uniroyal Elec)","0603WAJ0512T5E","C0603","5.1kΩ","100mW","±5%","574500","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-0603WAJ0512T5E_C26000.pdf"
