"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Resistance","Power","Tolerance","Stock","Datasheet"
"C851801","50mW Thick Film Resistors ±0.5% ±200ppm/℃ 8.25kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","8K25","symbol:R0402","footprint:R0201","LCSC","C851801","YAGEO","RC0201DR-078K25L","C0201","8.25kΩ","50mW","±0.5%","9850","https://datasheet.lcsc.com/lcsc/2210190401_YAGEO-RC0201DR-078K25L_C851801.pdf"
"C851809","50mW Thick Film Resistors ±0.5% ±200ppm/℃ 9.76kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","9K76","symbol:R0402","footprint:R0201","LCSC","C851809","YAGEO","RC0201DR-079K76L","C0201","9.76kΩ","50mW","±0.5%","9850","https://datasheet.lcsc.com/lcsc/2210190401_YAGEO-RC0201DR-079K76L_C851809.pdf"
"C851704","50mW Thick Film Resistors ±0.5% ±200ppm/℃ 2.61kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","2K61","symbol:R0402","footprint:R0201","LCSC","C851704","YAGEO","RC0201DR-072K61L","C0201","2.61kΩ","50mW","±0.5%","9850","https://datasheet.lcsc.com/lcsc/2210190401_YAGEO-RC0201DR-072K61L_C851704.pdf"
"C851781","50mW Thick Film Resistors ±0.5% ±200ppm/℃ 68.1kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","68K1","symbol:R0402","footprint:R0201","LCSC","C851781","YAGEO","RC0201DR-0768K1L","C0201","68.1kΩ","50mW","±0.5%","9850","https://datasheet.lcsc.com/lcsc/2210190401_YAGEO-RC0201DR-0768K1L_C851781.pdf"
"C474654","50mW Thick Film Resistors 25V ±1% -100ppm/℃~+350ppm/℃ 3.32Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","3R32","symbol:R0402","footprint:R0201","LCSC","C474654","YAGEO","RC0201FR-073R32L","C0201","3.32Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2311211101_YAGEO-RC0201FR-073R32L_C474654.pdf"
"C474514","50mW Thick Film Resistors ±1% ±200ppm/℃ 12.1Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","12R1","symbol:R0402","footprint:R0201","LCSC","C474514","YAGEO","RC0201FR-0712R1L","C0201","12.1Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2311211101_YAGEO-RC0201FR-0712R1L_C474514.pdf"
"C474741","50mW Thick Film Resistors ±1% -100ppm/℃~+350ppm/℃ 5.11Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","5R11","symbol:R0402","footprint:R0201","LCSC","C474741","YAGEO","RC0201FR-075R11L","C0201","5.11Ω","50mW","±1%","9700",""
"C851646","50mW Thick Film Resistors ±0.5% ±200ppm/℃ 130kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","130K","symbol:R0402","footprint:R0201","LCSC","C851646","YAGEO","RC0201DR-07130KL","C0201","130kΩ","50mW","±0.5%","9700","https://datasheet.lcsc.com/lcsc/2210190401_YAGEO-RC0201DR-07130KL_C851646.pdf"
"C474579","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 2.49MΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","2M49","symbol:R0402","footprint:R0201","LCSC","C474579","YAGEO","RC0201FR-072M49L","C0201","2.49MΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2311211101_YAGEO-RC0201FR-072M49L_C474579.pdf"
"C2087349","50mW Thick Film Resistors 30V ±1% ±100ppm/℃ 30.1kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","30K1","symbol:R0402","footprint:R0201","LCSC","C2087349","Vishay Intertech","CRCW020130K1FKED","C0201","30.1kΩ","50mW","±1%","9850","https://datasheet.lcsc.com/lcsc/2304140030_Vishay-Intertech-CRCW020130K1FKED_C2087349.pdf"
"C320696","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 1.4kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","1K4","symbol:R0402","footprint:R0201","LCSC","C320696","FH (Guangdong Fenghua Advanced Tech)","RC-01W1401FT","C0201","1.4kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RC-01W1401FT_C320696.pdf"
"C166077","50mW ±1% ±200ppm/℃ 976Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","976R","symbol:R0402","footprint:R0201","LCSC","C166077","RALEC","RTT019760FTH","C0201","976Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT019760FTH_C166077.pdf"
"C166155","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 54.9Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","54R9","symbol:R0402","footprint:R0201","LCSC","C166155","RALEC","RTT0154R9FTH","C0201","54.9Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT0154R9FTH_C166155.pdf"
"C166174","50mW ±1% ±200ppm/℃ 487kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","487K","symbol:R0402","footprint:R0201","LCSC","C166174","RALEC","RTT014873FTH","C0201","487kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT014873FTH_C166174.pdf"
"C166238","50mW ±1% ±200ppm/℃ 32.4Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","32R4","symbol:R0402","footprint:R0201","LCSC","C166238","RALEC","RTT0132R4FTH","C0201","32.4Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT0132R4FTH_C166238.pdf"
"C166363","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 12.1Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","12R1","symbol:R0402","footprint:R0201","LCSC","C166363","RALEC","RTT0112R1FTH","C0201","12.1Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT0112R1FTH_C166363.pdf"
"C307020","50mW Thick Film Resistors 25V ±5% ±200ppm/℃ 1.8kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","1K8","symbol:R0402","footprint:R0201","LCSC","C307020","KOA Speer Elec","RK73B1HTTC182J","C0201","1.8kΩ","50mW","±5%","9850","https://datasheet.lcsc.com/lcsc/2403141437_KOA-Speer-Elec-RK73B1HTTC182J_C307020.pdf"
"C367665","50mW 25V ±100ppm/℃ ±1% 576Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","576R","symbol:R0402","footprint:R0201","LCSC","C367665","Walsin Tech Corp","WR02X5760FTL","C0201","576Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR02X5760FTL_C367665.pdf"
"C2101422","50mW Thick Film Resistors 25V ±5% ±200ppm/℃ 30kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","30K","symbol:R0402","footprint:R0201","LCSC","C2101422","YAGEO","AF0201JR-0730KL","C0201","30kΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2202020930_YAGEO-AF0201JR-0730KL_C2101422.pdf"
"C158504","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 4.53kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","4K53","symbol:R0402","footprint:R0201","LCSC","C158504","RALEC","RTT014531FTH","C0201","4.53kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT014531FTH_C158504.pdf"
"C166111","50mW ±1% ±200ppm/℃ 768kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","768K","symbol:R0402","footprint:R0201","LCSC","C166111","RALEC","RTT017683FTH","C0201","768kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT017683FTH_C166111.pdf"
"C166261","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 27.4Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","27R4","symbol:R0402","footprint:R0201","LCSC","C166261","RALEC","RTT0127R4FTH","C0201","27.4Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT0127R4FTH_C166261.pdf"
"C166391","50mW ±5% ±200ppm/℃ 8.2MΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","8M2","symbol:R0402","footprint:R0201","LCSC","C166391","RALEC","RTT01825JTH","C0201","8.2MΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT01825JTH_C166391.pdf"
"C166407","50mW ±5% ±200ppm/℃ 2.7MΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","2M7","symbol:R0402","footprint:R0201","LCSC","C166407","RALEC","RTT01275JTH","C0201","2.7MΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT01275JTH_C166407.pdf"
"C367593","50mW Thick Film Resistors 25V ±200ppm/℃ ±1% 33.2Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","33R2","symbol:R0402","footprint:R0201","LCSC","C367593","Walsin Tech Corp","WR02X33R2FAL","C0201","33.2Ω","50mW","±1%","9400","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR02X33R2FAL_C367593.pdf"
"C166407","50mW ±5% ±200ppm/℃ 2.7MΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","2M7","symbol:R0402","footprint:R0201","LCSC","C166407","RALEC","RTT01275JTH","C0201","2.7MΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT01275JTH_C166407.pdf"
"C307020","50mW Thick Film Resistors 25V ±5% ±200ppm/℃ 1.8kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","1K8","symbol:R0402","footprint:R0201","LCSC","C307020","KOA Speer Elec","RK73B1HTTC182J","C0201","1.8kΩ","50mW","±5%","9850","https://datasheet.lcsc.com/lcsc/2403141437_KOA-Speer-Elec-RK73B1HTTC182J_C307020.pdf"
"C367593","50mW Thick Film Resistors 25V ±200ppm/℃ ±1% 33.2Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","33R2","symbol:R0402","footprint:R0201","LCSC","C367593","Walsin Tech Corp","WR02X33R2FAL","C0201","33.2Ω","50mW","±1%","9400","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR02X33R2FAL_C367593.pdf"
"C367665","50mW 25V ±100ppm/℃ ±1% 576Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","576R","symbol:R0402","footprint:R0201","LCSC","C367665","Walsin Tech Corp","WR02X5760FTL","C0201","576Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR02X5760FTL_C367665.pdf"
"C320696","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 1.4kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","1K4","symbol:R0402","footprint:R0201","LCSC","C320696","FH (Guangdong Fenghua Advanced Tech)","RC-01W1401FT","C0201","1.4kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RC-01W1401FT_C320696.pdf"
"C5452620","68kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","68K","symbol:R0402","footprint:R0201","LCSC","C5452620","LIZ Elec","CR0201JH0683G","C0201","68kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201JH0683G_C5452620.pdf"
"C5452621","82kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","82K","symbol:R0402","footprint:R0201","LCSC","C5452621","LIZ Elec","CR0201FH8202G","C0201","82kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211542_LIZ-Elec-CR0201FH8202G_C5452621.pdf"
"C5452636","5.11kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","5K11","symbol:R0402","footprint:R0201","LCSC","C5452636","LIZ Elec","CR0201FH5111G","C0201","5.11kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211542_LIZ-Elec-CR0201FH5111G_C5452636.pdf"
"C5452444","4.32kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","4K32","symbol:R0402","footprint:R0201","LCSC","C5452444","LIZ Elec","CR0201FH4321G","C0201","4.32kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211540_LIZ-Elec-CR0201FH4321G_C5452444.pdf"
"C5452470","18Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","18R","symbol:R0402","footprint:R0201","LCSC","C5452470","LIZ Elec","CR0201JH0180G","C0201","18Ω","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201JH0180G_C5452470.pdf"
"C5452471","6.98kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","6K98","symbol:R0402","footprint:R0201","LCSC","C5452471","LIZ Elec","CR0201FH6981G","C0201","6.98kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH6981G_C5452471.pdf"
"C5452528","360kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","360K","symbol:R0402","footprint:R0201","LCSC","C5452528","LIZ Elec","CR0201FH3603G","C0201","360kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH3603G_C5452528.pdf"
"C5452542","442Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","442R","symbol:R0402","footprint:R0201","LCSC","C5452542","LIZ Elec","CR0201FH4420G","C0201","442Ω","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH4420G_C5452542.pdf"
"C5452559","5.6kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","5K6","symbol:R0402","footprint:R0201","LCSC","C5452559","LIZ Elec","CR0201FH5601G","C0201","5.6kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH5601G_C5452559.pdf"
"C5452575","22kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","22K","symbol:R0402","footprint:R0201","LCSC","C5452575","LIZ Elec","CR0201FH2202G","C0201","22kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH2202G_C5452575.pdf"
"C5452585","3.9MΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","3M9","symbol:R0402","footprint:R0201","LCSC","C5452585","LIZ Elec","CR0201FH3904G","C0201","3.9MΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH3904G_C5452585.pdf"
"C5452604","105Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","105R","symbol:R0402","footprint:R0201","LCSC","C5452604","LIZ Elec","CR0201FH1050G","C0201","105Ω","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH1050G_C5452604.pdf"
"C5452606","130kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","130K","symbol:R0402","footprint:R0201","LCSC","C5452606","LIZ Elec","CR0201JH0134G","C0201","130kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201JH0134G_C5452606.pdf"
"C100173","±5% 300kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","300K","symbol:R0402","footprint:R0201","LCSC","C100173","LIZ Elec","CR0201JH0304G","C0201","300kΩ","-","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR0201JH0304G_C100173.pdf"
"C620452","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 665kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","665K","symbol:R0402","footprint:R0201","LCSC","C620452","UNI-ROYAL(Uniroyal Elec)","0201WMF6653TEE","C0201","665kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2205311816_UNI-ROYAL-Uniroyal-Elec-0201WMF6653TEE_C620452.pdf"
"C474223","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 182Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","182R","symbol:R0402","footprint:R0201","LCSC","C474223","UNI-ROYAL(Uniroyal Elec)","0201WMF1820TEE","C0201","182Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2205312045_UNI-ROYAL-Uniroyal-Elec-0201WMF1820TEE_C474223.pdf"
"C158612","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 30.9kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","30K9","symbol:R0402","footprint:R0201","LCSC","C158612","RALEC","RTT013092FTH","C0201","30.9kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT013092FTH_C158612.pdf"
"C881008","50mW Thick Film Resistors ±1% ±200ppm/℃ 200kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","200K","symbol:R0402","footprint:R0201","LCSC","C881008","Ever Ohms Tech","CR0201F200KQ15Z","C0201","200kΩ","50mW","±1%","9400","https://datasheet.lcsc.com/lcsc/2304140030_Ever-Ohms-Tech-CR0201F200KQ15Z_C881008.pdf"
"C158699","50mW Thick Film Resistors 25V ±5% ±200ppm/℃ 220kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","220K","symbol:R0402","footprint:R0201","LCSC","C158699","RALEC","RTT01224JTH","C0201","220kΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT01224JTH_C158699.pdf"
"C158327","50mW Thick Film Resistors 25V ±5% ±200ppm/℃ 820kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","820K","symbol:R0402","footprint:R0201","LCSC","C158327","RALEC","RTT01824JTH","C0201","820kΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT01824JTH_C158327.pdf"
"C158752","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 1.8kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","1K8","symbol:R0402","footprint:R0201","LCSC","C158752","RALEC","RTT011801FTH","C0201","1.8kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT011801FTH_C158752.pdf"
"C171928","50mW Thick Film Resistors ±1% ±200ppm/℃ 47kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","47K","symbol:R0402","footprint:R0201","LCSC","C171928","Walsin Tech Corp","WR02X4702FAL","C0201","47kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR02X4702FAL_C171928.pdf"
"C320835","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 33kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","33K","symbol:R0402","footprint:R0201","LCSC","C320835","FH (Guangdong Fenghua Advanced Tech)","RC-01W3302FT","C0201","33kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RC-01W3302FT_C320835.pdf"
"C4205179","50mW Thick Film Resistors ±1% ±200ppm/℃ 3kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","3K","symbol:R0402","footprint:R0201","LCSC","C4205179","YAGEO","AF0201FR-073KL","C0201","3kΩ","50mW","±1%","9700",""
"C4264502","50mW Thick Film Resistors ±200ppm/℃ ±1% 22Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R0201","LCSC","C4264502","YAGEO","AF0201FR-0722RL","C0201","22Ω","50mW","±1%","9700",""
"C332460","50mW -200ppm/℃~+400ppm/℃ ±1% 1.65Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","1R65","symbol:R0402","footprint:R0201","LCSC","C332460","RALEC","RTT011R65FTH","C0201","1.65Ω","50mW","±1%","9850","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT011R65FTH_C332460.pdf"
"C158555","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 360Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","360R","symbol:R0402","footprint:R0201","LCSC","C158555","RALEC","RTT013600FTH","C0201","360Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT013600FTH_C158555.pdf"
"C166080","50mW ±1% ±200ppm/℃ 95.3kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","95K3","symbol:R0402","footprint:R0201","LCSC","C166080","RALEC","RTT019532FTH","C0201","95.3kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT019532FTH_C166080.pdf"
"C166120","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 715Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","715R","symbol:R0402","footprint:R0201","LCSC","C166120","RALEC","RTT017150FTH","C0201","715Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT017150FTH_C166120.pdf"
"C166318","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 18.2kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","18K2","symbol:R0402","footprint:R0201","LCSC","C166318","RALEC","RTT011822FTH","C0201","18.2kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT011822FTH_C166318.pdf"
"C166345","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 15.4kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","15K4","symbol:R0402","footprint:R0201","LCSC","C166345","RALEC","RTT011542FTH","C0201","15.4kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT011542FTH_C166345.pdf"
"C166398","50mW ±5% ±200ppm/℃ 5.6MΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","5M6","symbol:R0402","footprint:R0201","LCSC","C166398","RALEC","RTT01565JTH","C0201","5.6MΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT01565JTH_C166398.pdf"
"C525053","50mW 25V ±1% 301kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","301K","symbol:R0402","footprint:R0201","LCSC","C525053","Walsin Tech Corp","WR02X3013FTL","C0201","301kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WR02X3013FTL_C525053.pdf"
"C158596","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 3.4kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","3K4","symbol:R0402","footprint:R0201","LCSC","C158596","RALEC","RTT013401FTH","C0201","3.4kΩ","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT013401FTH_C158596.pdf"
"C910637","50mW Thick Film Resistors ±1% ±200ppm/℃ 35.7Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","35R7","symbol:R0402","footprint:R0201","LCSC","C910637","YAGEO","AC0201FR-0735R7L","C0201","35.7Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2201242100_YAGEO-AC0201FR-0735R7L_C910637.pdf"
"C332537","50mW Thick Film Resistors 25V -200ppm/℃~+400ppm/℃ ±1% 4.3Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","4R3","symbol:R0402","footprint:R0201","LCSC","C332537","RALEC","RTT014R30FTH","C0201","4.3Ω","50mW","±1%","9700","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT014R30FTH_C332537.pdf"
"C158394","50mW Thick Film Resistors 25V ±1% ±200ppm/℃ 6.19kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","6K19","symbol:R0402","footprint:R0201","LCSC","C158394","RALEC","RTT016191FTH","C0201","6.19kΩ","50mW","±1%","9700",""
"C5379831","75Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","75R","symbol:R0402","footprint:R0201","LCSC","C5379831","LIZ Elec","CR0201FH75R0G","C0201","75Ω","","","9700",""
"C5447244"," 0201  Chip Resistor - Surface Mount ROHS","Resistor","","symbol:R0402","footprint:R0201","LCSC","C5447244","LIZ Elec","CR0201JH0681G","C0201","","","","9700",""
"C5452501","62kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","62K","symbol:R0402","footprint:R0201","LCSC","C5452501","LIZ Elec","CR0201FH6202G","C0201","62kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH6202G_C5452501.pdf"
"C5379860","18kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","18K","symbol:R0402","footprint:R0201","LCSC","C5379860","LIZ Elec","CR0201JH0183G","C0201","18kΩ","","","9700",""
"C5452522","120kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","120K","symbol:R0402","footprint:R0201","LCSC","C5452522","LIZ Elec","CR0201FH1203G","C0201","120kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306151636_LIZ-Elec-CR0201FH1203G_C5452522.pdf"
"C5452527","4.75kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","4K75","symbol:R0402","footprint:R0201","LCSC","C5452527","LIZ Elec","CR0201FH4751G","C0201","4.75kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH4751G_C5452527.pdf"
"C5452624","33Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","33R","symbol:R0402","footprint:R0201","LCSC","C5452624","LIZ Elec","CR0201FH33R0G","C0201","33Ω","","","9700","https://datasheet.lcsc.com/lcsc/2306151636_LIZ-Elec-CR0201FH33R0G_C5452624.pdf"
"C100188","50mW ±5% 5.6Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","5R6","symbol:R0402","footprint:R0201","LCSC","C100188","LIZ Elec","CR0201JH05R6G","C0201","5.6Ω","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR0201JH05R6G_C100188.pdf"
"C5379846","3Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","3R","symbol:R0402","footprint:R0201","LCSC","C5379846","LIZ Elec","CR0201JH03R0G","C0201","3Ω","","","9700",""
"C5357153","±1% 20.5kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","20K5","symbol:R0402","footprint:R0201","LCSC","C5357153","LIZ Elec","CR0201FH2052G","C0201","20.5kΩ","","±1%","9700","https://datasheet.lcsc.com/lcsc/2302091109_LIZ-Elec-CR0201FH2052G_C5357153.pdf"
"C3037305","50mW 25V ±5% 2.7MΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","2M7","symbol:R0402","footprint:R0201","LCSC","C3037305","LIZ Elec","CR0201JH0275G","C0201","2.7MΩ","50mW","±5%","9700","https://datasheet.lcsc.com/lcsc/2207051802_LIZ-Elec-CR0201JH0275G_C3037305.pdf"
"C5452445","150kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","150K","symbol:R0402","footprint:R0201","LCSC","C5452445","LIZ Elec","CR0201FH1503G","C0201","150kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211540_LIZ-Elec-CR0201FH1503G_C5452445.pdf"
"C5452507","54.9kΩ 0201  Chip Resistor - Surface Mount ROHS","Resistor","54K9","symbol:R0402","footprint:R0201","LCSC","C5452507","LIZ Elec","CR0201FH5492G","C0201","54.9kΩ","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201FH5492G_C5452507.pdf"
"C5452570","4.7Ω 0201  Chip Resistor - Surface Mount ROHS","Resistor","4R7","symbol:R0402","footprint:R0201","LCSC","C5452570","LIZ Elec","CR0201JH04R7G","C0201","4.7Ω","","","9700","https://datasheet.lcsc.com/lcsc/2306211541_LIZ-Elec-CR0201JH04R7G_C5452570.pdf"
