"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Resistance","Power","Tolerance","Stock","Datasheet"
"C910161","500mW Thick Film Resistors ±1% ±200ppm/℃ 5.23Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","5R23","symbol:R0402","footprint:R1210","LCSC","C910161","YAGEO","AC1210FR-075R23L","C1210","5.23Ω","500mW","±1%","4600","https://datasheet.lcsc.com/lcsc/2201242100_YAGEO-AC1210FR-075R23L_C910161.pdf"
"C422368","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 20MΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","20M","symbol:R0402","footprint:R1210","LCSC","C422368","UNI-ROYAL(Uniroyal Elec)","1210W2F2005T5E","C1210","20MΩ","500mW","±1%","4600","https://datasheet.lcsc.com/lcsc/2206011116_UNI-ROYAL-Uniroyal-Elec-1210W2F2005T5E_C422368.pdf"
"C174586","500mW Thick Film Resistors 200V ±5% ±400ppm/℃ 9.1Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","9R1","symbol:R0402","footprint:R1210","LCSC","C174586","Ever Ohms Tech","CR1210J9R10P05S","C1210","9.1Ω","500mW","±5%","4500","https://datasheet.lcsc.com/lcsc/2304140030_Ever-Ohms-Tech-CR1210J9R10P05S_C174586.pdf"
"C429369","500mW Thick Film Resistors 200V ±5% ±200ppm/℃ 820kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","820K","symbol:R0402","footprint:R1210","LCSC","C429369","Ever Ohms Tech","CR1210J820KP05","C1210","820kΩ","500mW","±5%","4500","https://datasheet.lcsc.com/lcsc/2304140030_Ever-Ohms-Tech-CR1210J820KP05_C429369.pdf"
"C875110","500mW Thick Film Resistors ±100ppm/℃ ±1% 6.2kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","6K2","symbol:R0402","footprint:R1210","LCSC","C875110","YAGEO","RC1210FR-076K2L","C1210","6.2kΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2311211102_YAGEO-RC1210FR-076K2L_C875110.pdf"
"C2840277","333.333mW Thick Film Resistors 200V ±5% ±250ppm/℃ 2.2MΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","2M2","symbol:R0402","footprint:R1210","LCSC","C2840277","FH (Guangdong Fenghua Advanced Tech)","RS-1210L225JT","C1210","2.2MΩ","333.333mW","±5%","4500","https://datasheet.lcsc.com/lcsc/2202132000_FH--Guangdong-Fenghua-Advanced-Tech-RS-1210L225JT_C2840277.pdf"
"C3036814","200V ±1% 18Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","18R","symbol:R0402","footprint:R1210","LCSC","C3036814","LIZ Elec","CR1210F318R0G","C1210","18Ω","-","±1%","4500","https://datasheet.lcsc.com/lcsc/2206222045_LIZ-Elec-CR1210F318R0G_C3036814.pdf"
"C102499","±5% 7.5kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","7K5","symbol:R0402","footprint:R1210","LCSC","C102499","LIZ Elec","CR1210J30752G","C1210","7.5kΩ","-","±5%","4500","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR1210J30752G_C102499.pdf"
"C7467458","500mW Thick Film Resistors ±1% ±100ppm/℃ 2kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","2K","symbol:R0402","footprint:R1210","LCSC","C7467458","FOJAN","FRC1210F2001TS","C1210","2kΩ","500mW","±1%","4500",""
"C3017373","500mW Thick Film Resistors 200V ±1% 18kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","18K","symbol:R0402","footprint:R1210","LCSC","C3017373","VO","SCR1210F18K","C1210","18kΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1210F18K_C3017373.pdf"
"C159370","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 18Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","18R","symbol:R0402","footprint:R1210","LCSC","C159370","RALEC","RTT1218R0FTP","C1210","18Ω","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT1218R0FTP_C159370.pdf"
"C5154806","±5% 560kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","560K","symbol:R0402","footprint:R1210","LCSC","C5154806","LIZ Elec","CR1210J30564G","C1210","560kΩ","","±5%","4500","https://datasheet.lcsc.com/lcsc/2209051030_LIZ-Elec-CR1210J30564G_C5154806.pdf"
"C407151","500mW Thick Film Resistors 200V ±5% ±800ppm/℃ 30mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","30mR","symbol:R0402","footprint:R1210","LCSC","C407151","UNI-ROYAL(Uniroyal Elec)","1210W2J030LT5E","C1210","30mΩ","500mW","±5%","4500","https://datasheet.lcsc.com/lcsc/2205312300_UNI-ROYAL-Uniroyal-Elec-1210W2J030LT5E_C407151.pdf"
"C326792","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 6.8kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","6K8","symbol:R0402","footprint:R1210","LCSC","C326792","YAGEO","RC1210FR-076K8L","C1210","6.8kΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1210FR-076K8L_C326792.pdf"
"C422372","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 18.7kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","18K7","symbol:R0402","footprint:R1210","LCSC","C422372","UNI-ROYAL(Uniroyal Elec)","1210W2F1872T5E","C1210","18.7kΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2206011116_UNI-ROYAL-Uniroyal-Elec-1210W2F1872T5E_C422372.pdf"
"C966319","500mW 200V ±100ppm/℃ ±1% 442Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","442R","symbol:R0402","footprint:R1210","LCSC","C966319","UNI-ROYAL(Uniroyal Elec)","CQ07W2F4420T5E","C1210","442Ω","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2304140030_UNI-ROYAL-Uniroyal-Elec-CQ07W2F4420T5E_C966319.pdf"
"C2765446","500mW Thick Film Resistors 200V ±1000ppm/℃ ±1% 27mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","27mR","symbol:R0402","footprint:R1210","LCSC","C2765446","UNI-ROYAL(Uniroyal Elec)","1210W2F270MT5E","C1210","27mΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2206011045_UNI-ROYAL-Uniroyal-Elec-1210W2F270MT5E_C2765446.pdf"
"C383894","666.667mW Thick Film Resistors ±100ppm/℃ ±5% 510mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","510mR","symbol:R0402","footprint:R1210","LCSC","C383894","Walsin Tech Corp","WW10WR510JTL","C1210","510mΩ","666.667mW","±5%","4450","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-WW10WR510JTL_C383894.pdf"
"C473589","500mW Thick Film Resistors 200V ±800ppm/℃ ±1% 500mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","500mR","symbol:R0402","footprint:R1210","LCSC","C473589","UNI-ROYAL(Uniroyal Elec)","1210W2F500LT5E","C1210","500mΩ","500mW","±1%","4350","https://datasheet.lcsc.com/lcsc/2206011100_UNI-ROYAL-Uniroyal-Elec-1210W2F500LT5E_C473589.pdf"
"C7422156","500mW ±1% 330kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","330K","symbol:R0402","footprint:R1210","LCSC","C7422156","RALEC","RTT123303FTP","C1210","330kΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2306071418_RALEC-RTT123303FTP_C7422156.pdf"
"C230264","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 4.32kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","4K32","symbol:R0402","footprint:R1210","LCSC","C230264","YAGEO","AC1210FR-074K32L","C1210","4.32kΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-074K32L_C230264.pdf"
"C2991428","333.333mW Thick Film Resistors 200V ±100ppm/℃ ±5% 36Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","36R","symbol:R0402","footprint:R1210","LCSC","C2991428","Walsin Tech Corp","WR10X360JTL","C1210","36Ω","333.333mW","±5%","4500","https://datasheet.lcsc.com/lcsc/2204081930_Walsin-Tech-Corp-WR10X360JTL_C2991428.pdf"
"C784274","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 11.5Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","11R5","symbol:R0402","footprint:R1210","LCSC","C784274","UNI-ROYAL(Uniroyal Elec)","1210W2F115JT5E","C1210","11.5Ω","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2206011100_UNI-ROYAL-Uniroyal-Elec-1210W2F115JT5E_C784274.pdf"
"C7422182","500mW ±5% 22MΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","22M","symbol:R0402","footprint:R1210","LCSC","C7422182","RALEC","RTT12226JTP","C1210","22MΩ","500mW","±5%","4500","https://datasheet.lcsc.com/lcsc/2306071418_RALEC-RTT12226JTP_C7422182.pdf"
"C474217","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 1.2kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","1K2","symbol:R0402","footprint:R1210","LCSC","C474217","UNI-ROYAL(Uniroyal Elec)","1210W2F1201T5E","C1210","1.2kΩ","500mW","±1%","4500","https://datasheet.lcsc.com/lcsc/2206011100_UNI-ROYAL-Uniroyal-Elec-1210W2F1201T5E_C474217.pdf"
"C728014","500mW Thick Film Resistors ±100ppm/℃ ±1% 1.2MΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","1M2","symbol:R0402","footprint:R1210","LCSC","C728014","YAGEO","AC1210FR-071M2L","C1210","1.2MΩ","500mW","±1%","4580","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-071M2L_C728014.pdf"
"C422423","500mW Thick Film Resistors 200V ±1500ppm/℃ ±1% 11mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","11mR","symbol:R0402","footprint:R1210","LCSC","C422423","UNI-ROYAL(Uniroyal Elec)","1210W2F110MT5E","C1210","11mΩ","500mW","±1%","4580","https://datasheet.lcsc.com/lcsc/2206011116_UNI-ROYAL-Uniroyal-Elec-1210W2F110MT5E_C422423.pdf"
"C2759580","500mW 200V ±1% 110Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","110R","symbol:R0402","footprint:R1210","LCSC","C2759580","UNI-ROYAL(Uniroyal Elec)","CQ07W2F1100T5E","C1210","110Ω","500mW","±1%","4520","https://datasheet.lcsc.com/lcsc/2304140030_UNI-ROYAL-Uniroyal-Elec-CQ07W2F1100T5E_C2759580.pdf"
"C966020","500mW Thick Film Resistors 200V ±100ppm/℃ ±5% 18Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","18R","symbol:R0402","footprint:R1210","LCSC","C966020","UNI-ROYAL(Uniroyal Elec)","AS07W2J0180T5E","C1210","18Ω","500mW","±5%","4600","https://datasheet.lcsc.com/lcsc/2304140030_UNI-ROYAL-Uniroyal-Elec-AS07W2J0180T5E_C966020.pdf"
"C230209","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 365kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","365K","symbol:R0402","footprint:R1210","LCSC","C230209","YAGEO","AC1210FR-07365KL","C1210","365kΩ","500mW","±1%","4560","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-07365KL_C230209.pdf"
"C705576","500mW Thick Film Resistors ±5% ±600ppm/℃ 270mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","270mR","symbol:R0402","footprint:R1210","LCSC","C705576","YAGEO","RL1210JR-070R27L","C1210","270mΩ","500mW","±5%","4520","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RL1210JR-070R27L_C705576.pdf"
"C174513","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 4.99kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","4K99","symbol:R0402","footprint:R1210","LCSC","C174513","Ever Ohms Tech","CR1210F4K99P05Z","C1210","4.99kΩ","500mW","±1%","4560","https://datasheet.lcsc.com/lcsc/2304140030_Ever-Ohms-Tech-CR1210F4K99P05Z_C174513.pdf"
"C2849023","330mW Thick Film Resistors 200V ±1% ±250ppm/℃ 1.5Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","1R5","symbol:R0402","footprint:R1210","LCSC","C2849023","RESI","AECR1210F1R50S9","C1210","1.5Ω","330mW","±1%","4560","https://datasheet.lcsc.com/lcsc/2311171200_RESI-AECR1210F1R50S9_C2849023.pdf"
"C230151","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 287Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","287R","symbol:R0402","footprint:R1210","LCSC","C230151","YAGEO","AC1210FR-07287RL","C1210","287Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-07287RL_C230151.pdf"
"C230376","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 931Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","931R","symbol:R0402","footprint:R1210","LCSC","C230376","YAGEO","AC1210FR-07931RL","C1210","931Ω","500mW","±1%","4540","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-07931RL_C230376.pdf"
"C2912648","Ceramic resistor ±1% 300mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","300mR","symbol:R0402","footprint:R1210","LCSC","C2912648","Milliohm","HoCS1210-300mR-1%-TCR200","C1210","300mΩ","-","±1%","4585","https://datasheet.lcsc.com/lcsc/2111191930_Milliohm-HoCS1210-300mR-1--TCR200_C2912648.pdf"
"C230056","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 17.4Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","17R4","symbol:R0402","footprint:R1210","LCSC","C230056","YAGEO","AC1210FR-0717R4L","C1210","17.4Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-0717R4L_C230056.pdf"
"C230456","500mW Thick Film Resistors 200V ±100ppm/℃ ±5% 3.6kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","3K6","symbol:R0402","footprint:R1210","LCSC","C230456","YAGEO","AC1210JR-073K6L","C1210","3.6kΩ","500mW","±5%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210JR-073K6L_C230456.pdf"
"C230111","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 210Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","210R","symbol:R0402","footprint:R1210","LCSC","C230111","YAGEO","AC1210FR-07210RL","C1210","210Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-07210RL_C230111.pdf"
"C102415","750mW Thick Film Resistors 200V ±5% ±200ppm/℃ 1.5kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","1K5","symbol:R0402","footprint:R1210","LCSC","C102415","LIZ Elec","CR1210J30152G","C1210","1.5kΩ","750mW","±5%","4400","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR1210J30152G_C102415.pdf"
"C174404","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 13Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","13R","symbol:R0402","footprint:R1210","LCSC","C174404","Ever Ohms Tech","CR1210F13R0P05Z","C1210","13Ω","500mW","±1%","4540","https://datasheet.lcsc.com/lcsc/2304140030_Ever-Ohms-Tech-CR1210F13R0P05Z_C174404.pdf"
"C910157","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 51.1Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","51R1","symbol:R0402","footprint:R1210","LCSC","C910157","YAGEO","AC1210FR-0751R1L","C1210","51.1Ω","500mW","±1%","4300","https://datasheet.lcsc.com/lcsc/2201242100_YAGEO-AC1210FR-0751R1L_C910157.pdf"
"C147171","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 8.2MΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","8M2","symbol:R0402","footprint:R1210","LCSC","C147171","Ever Ohms Tech","CR1210F8M20P05Z","C1210","8.2MΩ","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_Ever-Ohms-Tech-CR1210F8M20P05Z_C147171.pdf"
"C3018208","500mW Thick Film Resistors 200V ±5% 16Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","16R","symbol:R0402","footprint:R1210","LCSC","C3018208","VO","SCR1210J16R","C1210","16Ω","500mW","±5%","4300","https://datasheet.lcsc.com/lcsc/2205131745_VO-SCR1210J16R_C3018208.pdf"
"C422367","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 2.05kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","2K05","symbol:R0402","footprint:R1210","LCSC","C422367","UNI-ROYAL(Uniroyal Elec)","1210W2F2051T5E","C1210","2.05kΩ","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2206011116_UNI-ROYAL-Uniroyal-Elec-1210W2F2051T5E_C422367.pdf"
"C3017381","500mW Thick Film Resistors 200V ±1% 300mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","300mR","symbol:R0402","footprint:R1210","LCSC","C3017381","VO","SCR1210FR300","C1210","300mΩ","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1210FR300_C3017381.pdf"
"C875093","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 649Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","649R","symbol:R0402","footprint:R1210","LCSC","C875093","YAGEO","RC1210FR-07649RL","C1210","649Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2105111835_YAGEO-RC1210FR-07649RL_C875093.pdf"
"C5141233","±5% 220mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","220mR","symbol:R0402","footprint:R1210","LCSC","C5141233","RALEC","RLT12R22JTP","C1210","220mΩ","","±5%","4450","https://datasheet.lcsc.com/lcsc/2208230930_RALEC-RLT12R22JTP_C5141233.pdf"
"C230165","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 2.4kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","2K4","symbol:R0402","footprint:R1210","LCSC","C230165","YAGEO","AC1210FR-072K4L","C1210","2.4kΩ","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210FR-072K4L_C230165.pdf"
"C230462","500mW Thick Film Resistors 200V ±100ppm/℃ ±5% 43Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","43R","symbol:R0402","footprint:R1210","LCSC","C230462","YAGEO","AC1210JR-0743RL","C1210","43Ω","500mW","±5%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC1210JR-0743RL_C230462.pdf"
"C728367","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 200Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","200R","symbol:R0402","footprint:R1210","LCSC","C728367","YAGEO","RC1210FR-07200RL","C1210","200Ω","500mW","±1%","4300","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1210FR-07200RL_C728367.pdf"
"C422427","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 110Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","110R","symbol:R0402","footprint:R1210","LCSC","C422427","UNI-ROYAL(Uniroyal Elec)","1210W2F1100T5E","C1210","110Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2206011116_UNI-ROYAL-Uniroyal-Elec-1210W2F1100T5E_C422427.pdf"
"C37784","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 510kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","510K","symbol:R0402","footprint:R1210","LCSC","C37784","UNI-ROYAL(Uniroyal Elec)","1210W2F5103T5E","C1210","510kΩ","500mW","±1%","4300","https://datasheet.lcsc.com/lcsc/2206010030_UNI-ROYAL-Uniroyal-Elec-1210W2F5103T5E_C37784.pdf"
"C159280","500mW Thick Film Resistors 200V ±5% ±200ppm/℃ 470mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","470mR","symbol:R0402","footprint:R1210","LCSC","C159280","RALEC","RTT12R47JTP","C1210","470mΩ","500mW","±5%","4450","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT12R47JTP_C159280.pdf"
"C159292","500mW Thick Film Resistors 200V ±1% ±200ppm/℃ 240mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","240mR","symbol:R0402","footprint:R1210","LCSC","C159292","RALEC","RTT12R240FTP","C1210","240mΩ","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT12R240FTP_C159292.pdf"
"C276332","500mW Thick Film Resistors 200V ±100ppm/℃ ±5% 75kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","75K","symbol:R0402","footprint:R1210","LCSC","C276332","YAGEO","RC1210JR-0775KL","C1210","75kΩ","500mW","±5%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1210JR-0775KL_C276332.pdf"
"C422375","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 182Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","182R","symbol:R0402","footprint:R1210","LCSC","C422375","UNI-ROYAL(Uniroyal Elec)","1210W2F1820T5E","C1210","182Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2206011116_UNI-ROYAL-Uniroyal-Elec-1210W2F1820T5E_C422375.pdf"
"C26063","333.333mW Thick Film Resistors 200V ±100ppm/℃ ±5% 6.2kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","6K2","symbol:R0402","footprint:R1210","LCSC","C26063","UNI-ROYAL(Uniroyal Elec)","1210W3J0622T5E","C1210","6.2kΩ","333.333mW","±5%","4450","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-1210W3J0622T5E_C26063.pdf"
"C333142","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 20kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","20K","symbol:R0402","footprint:R1210","LCSC","C333142","RALEC","RTT122002FTP","C1210","20kΩ","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT122002FTP_C333142.pdf"
"C705456","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 73.2Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","73R2","symbol:R0402","footprint:R1210","LCSC","C705456","YAGEO","RC1210FR-0773R2L","C1210","73.2Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1210FR-0773R2L_C705456.pdf"
"C2933842","333.333mW Thick Film Resistors 200V ±5% ±200ppm/℃ 1.6Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","1R6","symbol:R0402","footprint:R1210","LCSC","C2933842","FOJAN","FRC1210J1R6 TS","C1210","1.6Ω","333.333mW","±5%","4300","https://datasheet.lcsc.com/lcsc/2308241115_FOJAN-FRC1210J1R6-TS_C2933842.pdf"
"C5713340","333.333mW Thick Film Resistors 200V ±100ppm/℃ ±1% 39kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","39K","symbol:R0402","footprint:R1210","LCSC","C5713340","FOJAN","FRC1210F3902TS","C1210","39kΩ","333.333mW","±1%","4450",""
"C3037537","200V ±1% 110mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","110mR","symbol:R0402","footprint:R1210","LCSC","C3037537","LIZ Elec","CR1210F3R110G","C1210","110mΩ","-","±1%","4540","https://datasheet.lcsc.com/lcsc/2207071745_LIZ-Elec-CR1210F3R110G_C3037537.pdf"
"C621036","500mW Thick Film Resistors 200V ±100ppm/℃ ±5% 33kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","33K","symbol:R0402","footprint:R1210","LCSC","C621036","UNI-ROYAL(Uniroyal Elec)","1210W2J0333T5E","C1210","33kΩ","500mW","±5%","4300","https://datasheet.lcsc.com/lcsc/2205311830_UNI-ROYAL-Uniroyal-Elec-1210W2J0333T5E_C621036.pdf"
"C422397","500mW Thick Film Resistors 200V ±100ppm/℃ ±1% 158Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","158R","symbol:R0402","footprint:R1210","LCSC","C422397","UNI-ROYAL(Uniroyal Elec)","1210W2F1580T5E","C1210","158Ω","500mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2206011116_UNI-ROYAL-Uniroyal-Elec-1210W2F1580T5E_C422397.pdf"
"C2765499","500mW Thick Film Resistors 200V ±5% ±200ppm/℃ 1.1Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","1R1","symbol:R0402","footprint:R1210","LCSC","C2765499","UNI-ROYAL(Uniroyal Elec)","1210W2J011JT5E","C1210","1.1Ω","500mW","±5%","4450","https://datasheet.lcsc.com/lcsc/2206011045_UNI-ROYAL-Uniroyal-Elec-1210W2J011JT5E_C2765499.pdf"
"C105036","500mW Thick Film Resistors 200V ±100ppm/℃ ±5% 620Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","620R","symbol:R0402","footprint:R1210","LCSC","C105036","RALEC","RTT12621JTP","C1210","620Ω","500mW","±5%","4300","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT12621JTP_C105036.pdf"
"C5713337","333.333mW Thick Film Resistors 200V ±100ppm/℃ ±1% 30kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","30K","symbol:R0402","footprint:R1210","LCSC","C5713337","FOJAN","FRC1210F3002TS","C1210","30kΩ","333.333mW","±1%","4450","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC1210F3002TS_C5713337.pdf"
"C26053","500mW Thick Film Resistors 200V ±100ppm/℃ ±5% 2.2kΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","2K2","symbol:R0402","footprint:R1210","LCSC","C26053","UNI-ROYAL(Uniroyal Elec)","1210W2J0222T5E","C1210","2.2kΩ","500mW","±5%","4000","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-1210W2J0222T5E_C26053.pdf"
"C7467658","500mW Thick Film Resistors ±1200ppm/℃ ±1% 30mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","30mR","symbol:R0402","footprint:R1210","LCSC","C7467658","FOJAN","FRL1210FR030TS","C1210","30mΩ","500mW","±1%","4520","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRL1210FR030TS_C7467658.pdf"
"C880825","333.333mW Thick Film Resistors ±5% ±200ppm/℃ 100mΩ 1210  Chip Resistor - Surface Mount ROHS","Resistor","100mR","symbol:R0402","footprint:R1210","LCSC","C880825","Walsin Tech Corp","WW10XR100JTL","C1210","100mΩ","333.333mW","±5%","4550","https://datasheet.lcsc.com/lcsc/2202141730_Walsin-Tech-Corp-WW10XR100JTL_C880825.pdf"
"C2077837","500mW Thick Film Resistors 200V ±5% ±200ppm/℃ 1Ω 1210  Chip Resistor - Surface Mount ROHS","Resistor","1R","symbol:R0402","footprint:R1210","LCSC","C2077837","Vishay Intertech","CRCW12101R00JNEA","C1210","1Ω","500mW","±5%","4550","https://datasheet.lcsc.com/lcsc/2304140030_Vishay-Intertech-CRCW12101R00JNEA_C2077837.pdf"
